pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_eqt,pl_dens,st_teff,st_lum,st_met,star_F,star_G,star_K,target,habitability_score,habitability_rank
1.626,195.89164,0.96,0.0935,811.0,1.338589,5261.0,0.00432,0.04,False,True,False,1,0.847433483340915,215
1.64,195.89164,6.09750607,0.0638,811.0,1.338589,5918.0,0.00432,-0.22,False,True,False,1,0.8473061813922954,216
1.46,195.89164,0.571308,0.0935,811.0,1.338589,5590.0,0.00432,0.025,False,True,False,1,0.8470982202924946,217
1.7,195.89164,0.959641,0.0935,811.0,1.338589,5261.0,0.00432,0.04,False,True,False,1,0.846809506521286,218
1.48,195.89164,0.663085258,0.0142,811.0,1.338589,5166.0,0.00432,0.1,False,False,True,1,0.846787290542462,219
1.68135,195.89164,0.85359163,0.0935,811.0,1.338589,5275.0,0.00432,0.05,False,True,False,1,0.8463309535446946,220
1.39,195.89164,0.558841307,0.0128,811.0,1.338589,5154.0,0.00432,0.21,False,False,True,1,0.8449294847159343,221
1.64,195.89164,2.936584681,0.0372,811.0,1.338589,5455.0,0.00432,-0.2,False,True,False,1,0.844677486238054,222
1.58,195.89164,0.854,0.0935,811.0,1.338589,5313.0,0.00432,0.03,False,True,False,1,0.8442683645740672,223
1.43440265,195.89164,0.4702718938,0.0935,811.0,1.338589,5466.0,0.00432,0.011,False,True,False,1,0.8435990873228155,224
1.77,195.89164,2.936587946,0.0372,811.0,1.338589,5455.0,0.00432,-0.2,False,True,False,1,0.8435282276883234,225
1.48867,195.89164,0.4465713,0.0935,811.0,1.338589,5391.0,0.00432,0.011,False,True,False,1,0.8428419015656298,226
1.09,195.89164,1.005207007,0.0935,811.0,1.338589,5957.0,0.00432,0.04,False,True,False,1,0.8427027698269459,227
1.37466396,195.89164,0.669558,0.0935,811.0,1.338589,5221.0,0.00432,0.11,False,True,False,1,0.8423167515089177,228
1.14,195.89164,4.8663815,0.0534,811.0,1.338589,5658.0,0.00432,-0.2,False,True,False,1,0.8420494488843516,229
1.33,195.89164,0.558841234,0.0128,811.0,1.338589,5151.0,0.00432,0.21,False,False,True,1,0.8418683181303499,230
1.33,195.89164,2.9713641,0.0372,811.0,1.338589,5300.0,0.00432,-0.16,False,True,False,1,0.8402398207017706,231
1.236,195.89164,0.571038518,0.01285,811.0,1.338589,5137.0,0.00432,0.2,False,False,True,1,0.8401184724364612,232
1.28,195.89164,6.91986734,0.068,811.0,1.338589,5815.0,0.00432,-0.3,False,True,False,1,0.8398777529736395,233
1.2,195.89164,0.35500744,0.0935,811.0,1.338589,5615.0,0.00432,0.011,False,True,False,1,0.8398404208510577,234
0.93,195.89164,4.76559135,0.0522,811.0,1.338589,5702.0,0.00432,-0.28,False,True,False,1,0.8390314448177021,235
1.39,195.89164,6.91986988,0.068,811.0,1.338589,5815.0,0.00432,-0.3,False,True,False,1,0.8389667036243525,236
1.3,195.89164,0.669532,0.0935,811.0,1.338589,5360.0,0.00432,-0.04,False,True,False,1,0.8388983295438079,237
1.44,195.89164,0.679336272,0.0935,811.0,1.338589,5549.0,0.00432,-0.07,False,True,False,1,0.8383408401930867,238
0.92,195.89164,4.76559056,0.0522,811.0,1.338589,5702.0,0.00432,-0.28,False,True,False,1,0.8382378160720185,239
1.31,195.89164,2.51462432,0.0353,811.0,1.338589,5679.0,0.00432,-0.14,False,True,False,1,0.8380195205298697,240
1.31,195.89164,6.33125228,0.0633,811.0,1.338589,5383.0,0.00432,-0.22,False,True,False,1,0.8368816472024945,241
1.48,195.89164,6.3312784,0.0633,811.0,1.338589,5376.0,0.00432,-0.22,False,True,False,1,0.8368816472024945,242
1.24,195.89164,6.41490515,0.0657,811.0,1.338589,5921.0,0.00432,-0.26,False,True,False,1,0.8362577512381928,243
1.1,195.89164,0.968972376,0.0935,811.0,1.338589,5793.0,0.00432,0.06,False,True,False,1,0.8360912751918096,244
1.16,195.89164,7.06317341,0.0656,811.0,1.338589,5305.0,0.00432,-0.26,False,True,False,1,0.83559449548944,245
1.21,195.89164,7.06321927,0.0656,811.0,1.338589,5305.0,0.00432,-0.26,False,True,False,1,0.83559449548944,246
1.22,195.89164,4.76703963,0.0528,811.0,1.338589,5629.0,0.00432,-0.16,False,True,False,1,0.8339772259380358,247
1.19,195.89164,4.76702759,0.0528,811.0,1.338589,5629.0,0.00432,-0.16,False,True,False,1,0.8339772259380358,248
1.28,195.89164,4.95060632,0.0525,811.0,1.338589,5431.0,0.00432,-0.325,False,True,False,1,0.833697744420839,249
1.35,195.89164,1.093663559,0.0935,811.0,1.338589,5559.0,0.00432,-0.1,False,True,False,1,0.833566294523369,250
1.76224,195.89164,0.3524597,0.0935,811.0,1.338589,5432.0,0.00432,0.011,False,True,False,1,0.8334282498399755,251
1.33,195.89164,2.508554095,0.0355,811.0,1.338589,5814.0,0.00432,-0.18,False,True,False,1,0.8331585602631759,252
1.28,195.89164,2.508553286,0.0355,811.0,1.338589,5814.0,0.00432,-0.18,False,True,False,1,0.8331585602631759,253
1.4,195.89164,4.95062352,0.0524,811.0,1.338589,5435.0,0.00432,-0.325,False,True,False,1,0.8331511605699073,254
1.03,195.89164,4.73292085,0.0526,811.0,1.338589,5583.0,0.00432,-0.26,False,True,False,1,0.8331313938318304,255
1.27,195.89164,5.88350251,0.0625,811.0,1.338589,5840.0,0.00432,-0.24,False,True,False,1,0.8309985138404972,256
1.34,195.89164,5.88346916,0.0625,811.0,1.338589,5835.0,0.00432,-0.24,False,True,False,1,0.8309985138404972,257
1.08,195.89164,15.0447198,0.1155,811.0,1.338589,5934.0,0.00432,-0.3,False,True,False,1,0.8300460718957926,258
1.76,195.89164,6.88337562,0.0679,811.0,1.338589,5693.0,0.00432,-0.3,False,True,False,1,0.8299275011919389,259
1.26,195.89164,4.93886507,0.0547,811.0,1.338589,5945.0,0.00432,-0.325,False,True,False,1,0.8296640084078702,260
2.366165385,195.89164,0.638163432,0.0935,811.0,1.338589,5330.96,0.00432,-0.029,False,True,False,0,0.8296570104442639,261
2.366165385,195.89164,0.638162933,0.0935,811.0,1.338589,5330.96,0.00432,-0.029,False,True,False,0,0.8295981869148521,262
1.52,195.89164,7.33685101,0.0724,811.0,1.338589,5795.0,0.00432,-0.2,False,True,False,1,0.8292565338508142,263
0.66,195.89164,0.6938521,0.014,811.0,1.338589,5434.0,0.00432,0.011,False,True,False,0,0.8282895180292625,264
1.144,195.89164,6.79164786,0.06651,811.0,1.338589,5789.0,0.00432,-0.3,False,True,False,1,0.8281657432066456,265
1.36,195.89164,4.79090809,0.0525,811.0,1.338589,5527.0,0.00432,-0.18,False,True,False,1,0.8279947697816498,266
1.623,195.89164,2.586638081,0.03563,811.0,1.338589,5773.0,0.00432,-0.15,False,True,False,1,0.8278577867279463,267
1.478,195.89164,4.72673978,0.05343,811.0,1.338589,5669.0,0.00432,-0.18,False,True,False,1,0.826744059344806,268
1.59,195.89164,4.726739475,0.0533,811.0,1.338589,5669.0,0.00432,-0.18,False,True,False,1,0.8266898248850646,269
1.298,195.89164,15.0447198,0.11309,811.0,1.338589,5843.0,0.00432,-0.325,False,True,False,1,0.8256538727149734,270
1.33162691,195.89164,0.669561,0.01419,811.0,1.338589,5117.0,0.00432,0.134,False,False,True,1,0.825342164067585,271
1.51,195.89164,15.0447098,0.1152,811.0,1.338589,5798.0,0.00432,-0.325,False,True,False,1,0.825133803883767,272
4.72,195.89164,0.83784,0.0174,811.0,1.338589,5600.0,0.00432,0.011,False,True,False,0,0.8248454631930054,273
1.8,195.89164,6.46004728,0.0652,811.0,1.338589,5704.0,0.00432,-0.3,False,True,False,1,0.8245487661187517,274
1.19,195.89164,5.62153941,0.0585,811.0,1.338589,5628.0,0.00432,-0.22,False,True,False,1,0.8229428730118222,275
0.95,195.89164,3.95116882,0.0466,811.0,1.338589,5731.0,0.00432,-0.24,False,True,False,1,0.8228869587821456,276
1.16,195.89164,2.50475882,0.035,811.0,1.338589,5741.0,0.00432,-0.24,False,True,False,1,0.8205942992151519,277
1.64,195.89164,6.46008273,0.0651,811.0,1.338589,5693.0,0.00432,-0.3,False,True,False,1,0.820570597263515,278
1.37,195.89164,0.8374908,0.017,811.0,1.338589,5627.0,0.00432,0.011,False,True,False,1,0.8202838584667611,279
1.04,195.89164,6.17828255,0.0641,811.0,1.338589,5921.0,0.00432,-0.26,False,True,False,1,0.8199461560325592,280
1.38,195.89164,5.53532955,0.0592,811.0,1.338589,5783.0,0.00432,-0.28,False,True,False,1,0.819508690743103,281
1.65,195.89164,4.62602867,0.0516,811.0,1.338589,5834.0,0.00432,-0.325,False,True,False,1,0.8191236868772336,282
1.6,195.89164,4.626027246,0.0516,811.0,1.338589,5834.0,0.00432,-0.325,False,True,False,1,0.8191236868772336,283
1.17,195.89164,7.12768673,0.068,811.0,1.338589,5463.0,0.00432,-0.3,False,True,False,1,0.8189046744359179,284
1.391,195.89164,5.91428767,0.06018,811.0,1.338589,5559.0,0.00432,-0.25,False,True,False,1,0.8184801360330799,285
0.708,195.89164,4.76559135,0.05063,811.0,1.338589,5321.0,0.00432,-0.325,False,True,False,0,0.8177682692887215,286
1.37,195.89164,1.045622658,0.0202,811.0,1.338589,5569.0,0.00432,0.21,False,True,False,1,0.8175853786609016,287
0.89,195.89164,4.48758907,0.0512,811.0,1.338589,5977.0,0.00432,-0.325,False,True,False,1,0.8171828046516874,288
1.489,195.89164,0.837491331,0.0166060414,811.0,1.338589,5615.0,0.00432,0.011,False,True,False,1,0.817167038116083,289
1.1,195.89164,5.60473269,0.0585,811.0,1.338589,5396.0,0.00432,-0.2,False,True,False,1,0.8165896830443039,290
1.72,195.89164,5.93918879,0.0608,811.0,1.338589,5412.0,0.00432,-0.2,False,True,False,1,0.8165775276505489,291
1.3,195.89164,4.57950946,0.0534,811.0,1.338589,5845.0,0.00432,-0.16,False,True,False,1,0.8130751269553578,292
1.32,195.89164,1.045622658,0.0935,811.0,1.338589,5431.0,0.00432,0.02,False,True,False,1,0.8130623643167084,293
1.5,195.89164,0.72091,0.0935,811.0,1.338589,5633.0,0.00432,-0.053,False,True,False,1,0.8127949202897152,294
1.59,195.89164,4.337224039,0.0471,811.0,1.338589,5496.0,0.00432,-0.325,False,True,False,1,0.8127407655005868,295
2.068,195.89164,6.2037,0.0651,811.0,1.338589,5730.0,0.00432,-0.3,False,True,False,0,0.8122692953088211,296
1.293,195.89164,5.61357629,0.05904,811.0,1.338589,5871.0,0.00432,-0.3,False,True,False,1,0.8121826262191053,297
1.8,195.89164,4.79091735,0.0546,811.0,1.338589,5883.0,0.00432,-0.16,False,True,False,1,0.8115067672771797,298
1.44,195.89164,15.0539886,0.1078,811.0,1.338589,5475.0,0.00432,-0.325,False,True,False,1,0.8111479581438809,299
1.27,195.89164,15.0540329,0.1078,811.0,1.338589,5475.0,0.00432,-0.325,False,True,False,1,0.8111479581438809,300
0.98,195.89164,3.138781,0.037,811.0,1.338589,5242.0,0.00432,-0.325,False,True,False,1,0.8108405199314421,301
0.97,195.89164,3.13877646,0.037,811.0,1.338589,5242.0,0.00432,-0.325,False,True,False,1,0.8108405199314421,302
0.94,195.89164,5.10115756,0.0553,811.0,1.338589,5731.0,0.00432,-0.24,False,True,False,1,0.8098756657449014,303
1.55,195.89164,2.936526966,0.0369,811.0,1.338589,5627.0,0.00432,-0.325,False,True,False,1,0.8097764777467451,304
1.25,195.89164,0.740928422,0.0935,811.0,1.338589,5218.0,0.00432,0.05,False,True,False,1,0.8092269556517495,305
1.49,195.89164,2.795894073,0.0348,811.0,1.338589,5280.0,0.00432,-0.325,False,True,False,1,0.8091305073836623,306
1.19,195.89164,0.813166719,0.0935,811.0,1.338589,5550.0,0.00432,0.05,False,True,False,1,0.8068320559660678,307
1.4,195.89164,0.7409258,0.015,811.0,1.338589,5613.0,0.00432,0.011,False,True,False,1,0.8066371824068416,308
1.0883,195.89164,1.0662082,0.0935,811.0,1.338589,5668.0,0.00432,0.011,False,True,False,1,0.8060470063655073,309
1.53671,195.89164,1.0376109,0.0935,811.0,1.338589,5922.0,0.00432,0.011,False,True,False,1,0.8053908508906131,310
1.84,195.89164,4.807099588,0.0545,811.0,1.338589,5741.0,0.00432,-0.16,False,True,False,0,0.8045716622958466,311
1.7202,195.89164,1.0082361,0.0935,811.0,1.338589,5795.29,0.00432,0.011,False,True,False,1,0.8033075175572798,312
0.8,195.89164,0.762129261,0.0935,811.0,1.338589,5592.0,0.00432,0.03,False,True,False,1,0.8031802496100312,313
4.72,195.89164,2.96264,0.036,811.0,1.338589,5525.0,0.00432,-0.325,False,True,False,0,0.8030905643067385,314
1.56,195.89164,4.47904,0.0516,811.0,1.338589,5620.0,0.00432,-0.19,False,True,False,1,0.801049188542941,315
0.89,195.89164,5.32786292,0.0548,811.0,1.338589,5638.0,0.00432,-0.325,False,True,False,1,0.8009218076974512,316
1.076,195.89164,0.935118057,0.01937,811.0,1.338589,5834.0,0.00432,0.22,False,True,False,1,0.80046632873956,317
0.86,195.89164,5.32784157,0.0548,811.0,1.338589,5638.0,0.00432,-0.325,False,True,False,1,0.7998709602398241,318
1.27,195.89164,3.73089898,0.0466,811.0,1.338589,5830.0,0.00432,-0.14,False,True,False,1,0.7990558196570622,319
2.071,195.89164,6.203449,0.062,811.0,1.338589,5660.0,0.00432,-0.28,False,True,False,0,0.798682457685406,320
4.72,195.89164,2.96264,0.03571,811.0,1.338589,5550.0,0.00432,-0.325,False,True,False,0,0.7983105247175821,321
0.88,195.89164,3.91795101,0.0468,811.0,1.338589,5543.0,0.00432,-0.14,False,True,False,1,0.7977926462918883,322
1.6,195.89164,4.347285527,0.0487,811.0,1.338589,5666.0,0.00432,-0.325,False,True,False,1,0.7973633173619746,323
1.475,195.89164,2.5904434,0.03553,811.0,1.338589,5371.0,0.00432,0.07,False,True,False,1,0.7968579232675159,324
1.5,195.89164,14.97435694,0.1103,811.0,1.338589,5470.0,0.00432,-0.2,False,True,False,1,0.7966147406252656,325
0.7,195.89164,0.762129261,0.0158,811.0,1.338589,5614.0,0.00432,-0.14,False,True,False,0,0.7965622396644425,326
1.31,195.89164,0.6340034,0.014,811.0,1.338589,5034.0,0.00432,0.011,False,False,True,1,0.7961948036285608,327
1.46,195.89164,0.638154,0.014,811.0,1.338589,5043.0,0.00432,0.011,False,False,True,1,0.7961948036285608,328
1.112,195.89164,5.59931973,0.05863,811.0,1.338589,5945.0,0.00432,-0.325,False,True,False,1,0.7949692456741334,329
1.69,195.89164,6.8833761,0.0678,811.0,1.338589,5679.0,0.00432,-0.32,False,True,False,1,0.7946032894778982,330
4.72,195.89164,6.1406325,0.064,811.0,1.338589,5715.0,0.00432,-0.27,False,True,False,0,0.7943799039788104,331
1.77,195.89164,5.378868441,0.0547,811.0,1.338589,5207.0,0.00432,-0.32,False,True,False,1,0.7940465861782904,332
1.68,195.89164,0.853585,0.0172,811.0,1.338589,5275.0,0.00432,0.03,False,True,False,1,0.7939638944194417,333
1.14,195.89164,4.15244722,0.0474,811.0,1.338589,5513.0,0.00432,-0.325,False,True,False,1,0.7935193658177131,334
0.89,195.89164,0.7698536,0.0935,811.0,1.338589,5252.0,0.00432,0.0,False,True,False,1,0.7933947999754981,335
1.13,195.89164,2.543072855,0.0346,811.0,1.338589,5753.0,0.00432,-0.325,False,True,False,1,0.7931141076889312,336
1.2,195.89164,0.77401,0.0935,811.0,1.338589,5438.0,0.00432,0.0,False,True,False,1,0.7926290342097323,337
0.82,195.89164,0.693842855,0.0154,811.0,1.338589,5582.0,0.00432,0.3,False,True,False,1,0.7924286196095952,338
0.66,195.89164,5.1762429,0.0541,811.0,1.338589,5511.0,0.00432,-0.325,False,True,False,0,0.7924225768518922,339
1.28,195.89164,14.97436238,0.1102,811.0,1.338589,5311.0,0.00432,-0.18,False,True,False,1,0.7922394808105409,340
1.367,195.89164,5.49548621,0.05838,811.0,1.338589,5819.0,0.00432,-0.325,False,True,False,1,0.7921711485740189,341
1.58,195.89164,5.12330347,0.0547,811.0,1.338589,5510.0,0.00432,-0.32,False,True,False,1,0.7917078729910245,342
1.2,195.89164,0.87703,0.0935,811.0,1.338589,5711.17,0.00432,0.018,False,True,False,1,0.7905019586617071,343
1.19,195.89164,1.224866322,0.0217,811.0,1.338589,5573.0,0.00432,-0.12,False,True,False,1,0.7903817683784821,344
1.46,195.89164,5.26212693,0.0548,811.0,1.338589,5594.0,0.00432,-0.32,False,True,False,1,0.7901964341183116,345
4.72,195.89164,4.465633,0.05326,811.0,1.338589,5900.0,0.00432,-0.2,False,True,False,0,0.7896790570842723,346
1.74,195.89164,2.578878,0.036,811.0,1.338589,5731.0,0.00432,0.011,False,True,False,1,0.7893776077976444,347
1.64,195.89164,2.5866272,0.036,811.0,1.338589,5780.0,0.00432,0.011,False,True,False,1,0.7888800232565817,348
1.461,195.89164,2.58082149,0.0351,811.0,1.338589,5248.0,0.00432,0.04,False,True,False,1,0.7888034255643771,349
1.05,195.89164,4.167892514,0.0464,811.0,1.338589,5302.0,0.00432,-0.22,False,True,False,1,0.7884616678369899,350
1.39,195.89164,4.51005748,0.0513,811.0,1.338589,5559.0,0.00432,-0.18,False,True,False,1,0.7880961356076974,351
1.37,195.89164,4.0223109,0.0473,811.0,1.338589,5516.0,0.00432,-0.14,False,True,False,1,0.7876784655714529,352
1.481,195.89164,2.936526966,0.03657,811.0,1.338589,5217.0,0.00432,-0.28,False,True,False,1,0.7876494513714822,353
1.29,195.89164,3.93276465,0.0474,811.0,1.338589,5937.0,0.00432,-0.325,False,True,False,1,0.7875013602025518,354
2.94,195.89164,4.544437773,0.0517,811.0,1.338589,5749.0,0.00432,-0.18,False,True,False,0,0.7873346511171073,355
1.0,195.89164,2.714077555,0.0344,811.0,1.338589,5709.0,0.00432,-0.325,False,True,False,1,0.7873093955627866,356
1.52,195.89164,2.588309,0.0361,811.0,1.338589,5519.0,0.00432,0.0,False,True,False,1,0.7868835596567185,357
0.89,195.89164,0.50557,0.0935,811.0,1.338589,5859.0,0.00432,0.19,False,True,False,1,0.786880497091718,358
0.90973766,195.89164,0.50557,0.0935,811.0,1.338589,5859.0,0.00432,0.19,False,True,False,1,0.786880497091718,359
1.34,195.89164,3.42804168,0.044,811.0,1.338589,5862.0,0.00432,-0.14,False,True,False,1,0.7863204884813435,360
1.56,195.89164,4.86635506,0.0531,811.0,1.338589,5274.0,0.00432,-0.14,False,True,False,1,0.7863046228651691,361
1.67736,195.89164,0.9260632,0.0935,811.0,1.338589,5640.0,0.00432,0.011,False,True,False,1,0.7861009430629631,362
1.585,195.89164,0.85359159,0.017016,811.0,1.338589,5259.0,0.00432,0.138,False,True,False,1,0.7857622835768316,363
0.87,195.89164,0.638163204,0.0935,811.0,1.338589,5196.0,0.00432,-0.02,False,False,True,1,0.7846559450980303,364
1.38,195.89164,4.02582254,0.048,811.0,1.338589,5741.0,0.00432,-0.24,False,True,False,1,0.7845628756433801,365
1.44,195.89164,4.24153629,0.0491,811.0,1.338589,5776.0,0.00432,-0.24,False,True,False,1,0.7844808498993324,366
1.31,195.89164,4.022309329,0.0474,811.0,1.338589,5516.0,0.00432,-0.14,False,True,False,1,0.7842334048358692,367
1.51,195.89164,4.24153639,0.0491,811.0,1.338589,5776.0,0.00432,-0.24,False,True,False,1,0.7842220897915158,368
1.05,195.89164,2.53573424,0.0364,811.0,1.338589,5988.0,0.00432,-0.12,False,True,False,1,0.7838313933234388,369
1.623,195.89164,2.586638081,0.0356181937,811.0,1.338589,5615.0,0.00432,0.011,False,True,False,1,0.7837754836869105,370
0.971,195.89164,7.41086267,0.06993,811.0,1.338589,5470.0,0.00432,-0.17,False,True,False,1,0.7836738690964594,371
1.32,195.89164,0.6630983,0.014,811.0,1.338589,5099.0,0.00432,0.011,False,False,True,1,0.7834466807095514,372
1.24,195.89164,2.403640701,0.0355,811.0,1.338589,5881.0,0.00432,0.07,False,True,False,1,0.7831807057755076,373
1.24,195.89164,2.543066,0.036,811.0,1.338589,5782.0,0.00432,0.011,False,True,False,1,0.7830383137319675,374
1.53,195.89164,0.634002937,0.0935,811.0,1.338589,5106.0,0.00432,-0.02,False,False,True,1,0.7829988022408875,375
1.63,195.89164,4.35407371,0.0484,811.0,1.338589,5455.0,0.00432,-0.2,False,True,False,1,0.781895664170877,376
1.56,195.89164,4.35409304,0.0484,811.0,1.338589,5455.0,0.00432,-0.2,False,True,False,1,0.7817914975042103,377
4.72,195.89164,0.9466787,0.0935,811.0,1.338589,5707.0,0.00432,0.011,False,True,False,0,0.7817117307288399,378
1.21,195.89164,0.6640818,0.014,811.0,1.338589,5097.0,0.00432,0.011,False,False,True,1,0.7815819266111907,379
1.64,195.89164,0.789518,0.01673,811.0,1.338589,5950.0,0.00432,0.011,False,True,False,1,0.7806036983577186,380
1.32,195.89164,2.580827,0.035,811.0,1.338589,5299.0,0.00432,0.011,False,True,False,1,0.7795155453579746,381
1.54,195.89164,2.580788,0.035,811.0,1.338589,5447.0,0.00432,0.011,False,True,False,1,0.7795155453579746,382
1.66,195.89164,2.79590004,0.0365,811.0,1.338589,5244.0,0.00432,-0.04,False,True,False,1,0.7794995939176715,383
1.27,195.89164,2.514628496,0.0354,811.0,1.338589,5662.0,0.00432,-0.12,False,True,False,1,0.7794903300439242,384
2.366165385,195.89164,0.692978457,0.0935,811.0,1.338589,5812.86,0.00432,0.113,False,True,False,0,0.7788476461895473,385
1.27,195.89164,2.633893,0.036,811.0,1.338589,5381.0,0.00432,0.011,False,True,False,1,0.7787402322708942,386
1.34,195.89164,2.633867,0.036,811.0,1.338589,5411.0,0.00432,0.011,False,True,False,1,0.7787402322708942,387
1.7,195.89164,2.73589,0.036,811.0,1.338589,5289.0,0.00432,0.011,False,True,False,1,0.778309725475035,388
1.64,195.89164,2.735926,0.036,811.0,1.338589,5302.0,0.00432,0.011,False,True,False,1,0.778309725475035,389
1.4,195.89164,2.633857233,0.0359,811.0,1.338589,5400.0,0.00432,-0.06,False,True,False,1,0.7777415224533804,390
1.29,195.89164,5.02818614,0.0553,811.0,1.338589,5975.0,0.00432,-0.325,False,True,False,1,0.7776857468560835,391
1.81434694,195.89164,0.84742431,0.0171,811.0,1.338589,5493.0,0.00432,0.017,False,True,False,0,0.7774010320986375,392
1.528,195.89164,0.8535,0.0935,811.0,1.338589,5250.0,0.00432,0.011,False,True,False,1,0.7772942568683727,393
0.966,195.89164,0.692979676,0.01556,811.0,1.338589,5840.0,0.00432,0.12,False,True,False,1,0.7767677850560973,394
1.75365438,195.89164,0.84742180175,0.0935,811.0,1.338589,5300.0,0.00432,0.011,False,True,False,1,0.7763951729279901,395
1.41,195.89164,3.49078834,0.0417,811.0,1.338589,5513.0,0.00432,-0.325,False,True,False,1,0.7762719188249075,396
1.32,195.89164,3.490785878,0.0418,811.0,1.338589,5496.0,0.00432,-0.325,False,True,False,1,0.7762719188249075,397
1.65,195.89164,2.58082149,0.0358,811.0,1.338589,5513.0,0.00432,0.08,False,True,False,1,0.7753493353188603,398
1.14,195.89164,3.42391461,0.0445,811.0,1.338589,5955.0,0.00432,-0.16,False,True,False,1,0.7749674722436167,399
0.96,195.89164,3.989539666,0.0451,811.0,1.338589,5208.0,0.00432,-0.325,False,True,False,1,0.77478111630414,400
1.11,195.89164,5.60473115,0.0588,811.0,1.338589,5401.0,0.00432,-0.16,False,True,False,1,0.7747787019341065,401
1.51,195.89164,0.567857136,0.0935,811.0,1.338589,5039.0,0.00432,-0.02,False,False,True,1,0.7743754624487132,402
1.47,195.89164,3.222975318,0.0412,811.0,1.338589,5823.0,0.00432,-0.24,False,True,False,1,0.7742881181313308,403
1.52,195.89164,3.222969273,0.0412,811.0,1.338589,5823.0,0.00432,-0.24,False,True,False,1,0.7742881181313308,404
1.56,195.89164,2.795902,0.036,811.0,1.338589,5324.0,0.00432,0.011,False,True,False,1,0.7741517366972757,405
1.613,195.89164,0.719573,0.0166,811.0,1.338589,5615.0,0.00432,0.011,False,True,False,1,0.7740404241609782,406
