pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum,pl_rade_original,pl_bmasse_original,pl_orbper_original,pl_eqt_original,pl_dens_original,st_teff_original,st_rad_original,st_mass_original,st_lum_original,habitable
Kepler-15 b,0.1063414808169998,-0.10794537738546421,-0.005440126677557969,-0.12737739287788846,-0.04531673883514833,0.05262902812945629,-0.08327948549303318,0.2437107555534491,0.04710786240144971,10.76064,201.18639,4.9427809,798.0,0.89,5520.0,0.992,1.018,-0.08612,0
Kepler-15 b,0.11005302197863671,-0.1227152091663114,-0.0054401266763153,-0.12737739287788846,-0.01982812812908841,0.17034892008754632,-0.07857736911298761,0.3509602782132096,0.04710786240144971,10.98,188.15536,4.942783399,798.0,1.325,5632.0,1.0,1.05,-0.08612,0
Kepler-15 b,-0.03664219078299707,-0.1227152091663114,-0.005440126676104756,-0.12737739287788846,-0.01982812812908841,0.08513863757823985,0.11283991107319197,0.1163519473949835,0.77371232000316,2.31,188.15536,4.9427838224,798.0,1.325,5550.93,1.32567,0.98,0.17703,0
Kepler-268 c,-0.033089019539635695,-0.1227152091663114,-0.005401089452712548,-1.2339769794320419,-0.01982812812908841,0.8955875401864938,-0.0015802133897415923,0.43139742020802996,0.04710786240144971,2.52,188.15536,83.4463335,479.0,1.325,6322.0,1.131,1.074,-0.08612,0
Kepler-268 c,-0.033089019539635695,-0.1227152091663114,-0.005401089452712548,-1.2339769794320419,-0.01982812812908841,0.8955875401864938,-0.0015802133897415923,0.43139742020802996,0.04710786240144971,2.52,188.15536,83.4463335,479.0,1.325,6322.0,1.131,1.074,-0.08612,0
Kepler-268 c,-0.030889437341364373,-0.1227152091663114,-0.005401089452712548,-0.12737739287788846,-0.01982812812908841,0.620207078641676,0.05073083133826523,0.6190840848626101,0.04710786240144971,2.65,188.15536,83.4463335,798.0,1.325,6060.0,1.22,1.13,-0.08612,0
Kepler-268 c,-0.029535848296274324,-0.1227152091663114,-0.005401089445253544,-1.2617286932014251,-0.01982812812908841,0.5066914685392321,0.05366965407579377,0.3811242064612669,0.04710786240144971,2.73,188.15536,83.4463485,471.0,1.325,5952.0,1.225,1.059,-0.08612,0
Kepler-268 c,-0.03664219078299707,-0.1227152091663114,-0.0054010894718523545,-0.12737739287788846,-0.01982812812908841,0.5627240349703555,0.11677205589600512,0.5520531332002605,1.1631767271653157,2.31,188.15536,83.44629501,798.0,1.325,6005.31,1.33236,1.11,0.31808,0
Kepler-268 c,-0.02327549896273286,-0.1227152091663114,-0.0054010915578923254,-1.2513218005379063,-0.01982812812908841,0.8871789764752016,-0.002167977937247353,0.6190840848626101,0.04710786240144971,3.1,188.15536,83.4421,474.0,1.325,6314.0,1.13,1.13,-0.08612,0
Kepler-268 c,-0.027945381168293523,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.6590966858064022,0.07718023597602146,0.04596944814951567,0.04710786240144971,2.824,188.15536,10.3039,798.0,1.325,6097.0,1.265,0.959,-0.08612,0
Kepler-268 c,-0.0185379373049177,-0.1227152091663114,-0.005401089423125163,-0.12737739287788846,-0.01982812812908841,0.6422795583838179,0.08247011690357278,0.04596944814951567,0.04710786240144971,3.38,188.15536,83.446393,798.0,1.325,6081.0,1.274,0.959,-0.08612,0
Kepler-268 c,-0.033089019539635695,-0.1227152091663114,-0.005401089452712548,-1.2339769794320419,-0.01982812812908841,0.8955875401864938,-0.0015802133897415923,0.43139742020802996,0.04710786240144971,2.52,188.15536,83.4463335,479.0,1.325,6322.0,1.131,1.074,-0.08612,0
Kepler-268 c,-0.03664219078299707,-0.1227152091663114,-0.005401089445253544,-0.12737739287788846,-0.01982812812908841,0.5627240349703555,0.11677205589600512,0.5520531332002605,1.1631767271653157,2.31,188.15536,83.4463485,798.0,1.325,6005.31,1.33236,1.11,0.31808,0
Kepler-268 c,-0.03664219078299707,-0.1227152091663114,-0.005401089384122077,-0.12737739287788846,-0.01982812812908841,0.5627240349703555,0.11677205589600512,0.5520531332002605,1.1631767271653157,2.31,188.15536,83.4464714349,798.0,1.325,6005.31,1.33236,1.11,0.31808,0
Kepler-268 c,-0.028808294184538424,-0.1227152091663114,-0.005401089452712548,-0.12737739287788846,-0.01982812812908841,0.6590966858064022,0.06366165138339053,0.5487015856171427,0.04710786240144971,2.773,188.15536,83.4463335,798.0,1.325,6097.0,1.242,1.109,-0.08612,0
Kepler-271 c,-0.058468814135074064,-0.1227152091663114,-0.005438899381979599,0.12932595948890577,-0.01982812812908841,0.048424746273810215,-0.14029264660108556,-0.41989566590381866,0.04710786240144971,1.02,188.15536,7.41086267,872.0,1.325,5516.0,0.895,0.82,-0.08612,0
Kepler-271 c,-0.059297887425191716,-0.1227152091663114,-0.005438899381979599,-0.12737739287788846,-0.01982812812908841,7.550493388038584e-05,-0.16732981578634756,-0.389731737655761,0.04710786240144971,0.971,188.15536,7.41086267,798.0,1.325,5470.0,0.849,0.829,-0.08612,0
Kepler-271 c,-0.05978856345403686,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,7.550493388038584e-05,-0.16321546395380768,0.04596944814951567,0.04710786240144971,0.942,188.15536,10.3039,798.0,1.325,5470.0,0.856,0.959,-0.08612,0
Kepler-271 c,-0.03664219078299707,-0.1227152091663114,-0.0054388993916912225,-0.12737739287788846,-0.01982812812908841,0.18469603191993816,-0.20731955230499252,0.18338289905733382,-0.4142024424874645,2.31,188.15536,7.41084314,798.0,1.325,5645.65,0.780963,1.0,-0.25319,0
Kepler-271 c,-0.059653204549527855,-0.1227152091663114,-0.005438899381979599,-0.12737739287788846,-0.01982812812908841,0.08941649436635943,-0.15498676028872796,-0.15177185925441739,0.04710786240144971,0.95,188.15536,7.41086267,798.0,1.325,5555.0,0.87,0.9,-0.08612,0
Kepler-271 c,-0.058468814135074064,-0.1227152091663114,-0.005438899381979599,0.12932595948890577,-0.01982812812908841,0.048424746273810215,-0.14029264660108556,-0.41989566590381866,0.04710786240144971,1.02,188.15536,7.41086267,872.0,1.325,5516.0,0.895,0.82,-0.08612,0
Kepler-271 c,-0.05880721139634658,-0.1227152091663114,-0.0054388993460122775,-0.12737739287788846,-0.01982812812908841,0.05683330998510236,-0.149109114813671,0.04596944814951567,0.04710786240144971,1.0,188.15536,7.410935,798.0,1.325,5524.0,0.88,0.959,-0.08612,0
Kepler-271 c,-0.05626923193680274,-0.1227152091663114,-0.0054388992947937784,0.3409327769804523,-0.01982812812908841,0.3038348690043091,-0.09621030553815849,-0.0679831696764795,0.04710786240144971,1.15,188.15536,7.411038,933.0,1.325,5759.0,0.97,0.925,-0.08612,0
Kepler-271 c,-0.03664219078299707,-0.1227152091663114,-0.005438899353699478,-0.12737739287788846,-0.01982812812908841,0.18469603191993816,-0.20731955230499252,0.18338289905733382,-0.4142024424874645,2.31,188.15536,7.4109195411,798.0,1.325,5645.65,0.780963,1.0,-0.25319,0
Kepler-271 c,-0.05982240318016411,-0.1227152091663114,-0.0054388993916912225,0.05300874662310207,-0.01982812812908841,0.06103759184074844,-0.16497875759632477,-0.3595678094077034,0.04710786240144971,0.94,188.15536,7.41084314,850.0,1.325,5528.0,0.853,0.838,-0.08612,0
Kepler-271 c,-0.03664219078299707,-0.1227152091663114,-0.005438899391343136,-0.12737739287788846,-0.01982812812908841,0.18469603191993816,-0.20731955230499252,0.18338289905733382,-0.4142024424874645,2.31,188.15536,7.41084384,798.0,1.325,5645.65,0.780963,1.0,-0.25319,0
Kepler-271 c,-0.058468814135074064,-0.1227152091663114,-0.005438899381979599,0.12932595948890577,-0.01982812812908841,0.048424746273810215,-0.14029264660108556,-0.41989566590381866,0.04710786240144971,1.02,188.15536,7.41086267,872.0,1.325,5516.0,0.895,0.82,-0.08612,0
BD-14 3065 b,0.2895727690837041,4.120691148307078,-0.005440451794590881,4.045786565193104,0.028512340451370057,1.5398937345642545,0.7149047700197004,1.5575174081355139,3.2117512252989315,21.59,3932.0,4.2889731,2001.0,2.15,6935.0,2.35,1.41,1.06,0
BD-14 3065 b,0.27470359342338996,-0.1227152091663114,-0.005440451796331315,1.9748149251528857,-0.01982812812908841,1.3316766756633822,0.867723552371181,0.04596944814951567,0.04710786240144971,20.7112,188.15536,4.2889696,1404.0,1.325,6736.9,2.61,0.959,-0.08612,0
TOI-4994 b,0.06878959239993868,-0.2351105321781261,-0.005431897305242566,-0.4062821162601891,-0.051762134645876125,0.17875748379883846,-0.04625031900017444,0.20014063697292103,0.3086468106212255,8.54124329,88.99195396,21.491984,717.6,0.78,5640.0,1.055,1.005,0.0086,0
TOI-4994 b,0.07820087216546963,-0.1227152091663114,-0.005431897224486408,-0.7864805949007385,-0.01982812812908841,0.05262902812945629,-0.01392326888736113,0.04596944814951567,0.04710786240144971,9.09747,188.15536,21.4921464,608.0,1.325,5520.0,1.11,0.959,-0.08612,0
Kepler-273 c,-0.04222574559399351,-0.1227152091663114,-0.005438599000731995,-0.12737739287788846,-0.01982812812908841,0.16404249730407722,-0.1873138104015412,0.04596944814951567,0.04710786240144971,1.98,188.15536,8.014927,798.0,1.325,5626.0,0.815,0.959,-0.08612,0
Kepler-273 c,-0.048926011367189236,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-0.26584532243573367,-0.19965686589916073,0.04596944814951567,0.04710786240144971,1.584,188.15536,10.3039,798.0,1.325,5217.0,0.794,0.959,-0.08612,0
Kepler-273 c,-0.048147697666262465,-0.1227152091663114,-0.005438598985813985,0.08769838883483103,-0.01982812812908841,0.22290244328312223,-0.1373538238635571,-0.09814709792453714,0.04710786240144971,1.63,188.15536,8.014957,860.0,1.325,5682.0,0.9,0.916,-0.08612,0
Kepler-273 c,-0.03664219078299707,-0.1227152091663114,-0.00543859897598799,-0.12737739287788846,-0.01982812812908841,-0.03040553851955364,-0.21965320356985202,0.015805519901458023,-0.6566340266692245,2.31,188.15536,8.01497676,798.0,1.325,5441.0,0.759979,0.95,-0.34099,0
Kepler-273 c,-0.043579334639083554,-0.1227152091663114,-0.005438598990712065,-0.12737739287788846,-0.01982812812908841,0.11989753781979345,-0.1255985329134432,-0.017709955929717136,0.04710786240144971,1.9,188.15536,8.01494715,798.0,1.325,5584.0,0.92,0.94,-0.08612,0
Kepler-273 c,-0.03664219078299707,-0.1227152091663114,-0.005438598976791772,-0.12737739287788846,-0.01982812812908841,-0.03040553851955364,-0.21965320356985202,0.015805519901458023,-0.6566340266692245,2.31,188.15536,8.0149751436,798.0,1.325,5441.0,0.759979,0.95,-0.34099,0
Kepler-273 c,-0.03664219078299707,-0.1227152091663114,-0.005438598960348943,-0.12737739287788846,-0.01982812812908841,-0.03040553851955364,-0.21965320356985202,0.015805519901458023,-0.6566340266692245,2.31,188.15536,8.01500821,798.0,1.325,5441.0,0.759979,0.95,-0.34099,0
Kepler-273 c,-0.04780930040498995,-0.1227152091663114,-0.005438598990712065,0.0009742833055086511,-0.01982812812908841,0.16509356776798872,-0.1873138104015412,-0.5640122119778714,0.04710786240144971,1.65,188.15536,8.01494715,835.0,1.325,5627.0,0.815,0.777,-0.08612,0
Kepler-273 c,-0.04901061068250737,-0.1227152091663114,-0.005438598990712065,-0.12737739287788846,-0.01982812812908841,-0.26584532243573367,-0.20788556956424048,-0.6343947112233392,0.04710786240144971,1.579,188.15536,8.01494715,798.0,1.325,5217.0,0.78,0.756,-0.08612,0
Kepler-273 c,-0.04780930040498995,-0.1227152091663114,-0.005438598990712065,0.0009742833055086511,-0.01982812812908841,0.16509356776798872,-0.1873138104015412,-0.5640122119778714,0.04710786240144971,1.65,188.15536,8.01494715,835.0,1.325,5627.0,0.815,0.777,-0.08612,0
Kepler-273 c,-0.04780930040498995,-0.1227152091663114,-0.005438598990712065,0.0009742833055086511,-0.01982812812908841,0.16509356776798872,-0.1873138104015412,-0.5640122119778714,0.04710786240144971,1.65,188.15536,8.01494715,835.0,1.325,5627.0,0.815,0.777,-0.08612,0
Kepler-273 c,-0.041887348332720994,-0.1227152091663114,-0.005438598960348943,0.10504320994069549,-0.01982812812908841,-0.11659331656029812,-0.07740184001797623,-0.2623729294972954,0.04710786240144971,2.0,188.15536,8.01500821,865.0,1.325,5359.0,1.002,0.867,-0.08612,0
Kepler-171 c,-0.031058635972000623,-0.1227152091663114,-0.005436884152364558,-0.3597979956964724,-0.01982812812908841,0.17980855426274997,-0.17790957764145007,-0.12495947858947727,0.04710786240144971,2.64,188.15536,11.4634736,731.0,1.325,5641.0,0.831,0.908,-0.08612,0
Kepler-171 c,-0.017522745521100166,-0.1227152091663114,-0.005436884152364558,-0.12737739287788846,-0.01982812812908841,0.5035382571474976,-0.025678559837475037,0.4179912298755599,0.04710786240144971,3.44,188.15536,11.4634736,798.0,1.325,5949.0,1.09,1.07,-0.08612,0
Kepler-171 c,-0.03664219078299707,-0.1227152091663114,-0.005436884152488874,-0.12737739287788846,-0.01982812812908841,0.05368009859336781,-0.07988867181847281,0.08283647156380834,0.06629806183269381,2.31,188.15536,11.46347335,798.0,1.325,5521.0,0.997769,0.97,-0.07917,0
Kepler-171 c,-0.028351457881820537,-0.1227152091663114,-0.005436884125810501,-0.373673852581164,-0.01982812812908841,0.17034892008754632,-0.17849734218895577,-0.047873884177774405,0.04710786240144971,2.8,188.15536,11.463527,727.0,1.325,5632.0,0.83,0.931,-0.08612,0
Kepler-171 c,-0.026270314724994588,-0.1227152091663114,-0.005436884152364558,-0.12737739287788846,-0.01982812812908841,0.06208866230465995,-0.1244230038184318,0.10964885222874847,0.04710786240144971,2.923,188.15536,11.4634736,798.0,1.325,5529.0,0.922,0.978,-0.08612,0
Kepler-171 c,-0.031058635972000623,-0.1227152091663114,-0.005436884152364558,-0.3597979956964724,-0.01982812812908841,0.17980855426274997,-0.17790957764145007,-0.12495947858947727,0.04710786240144971,2.64,188.15536,11.4634736,731.0,1.325,5641.0,0.831,0.908,-0.08612,0
Kepler-171 c,-0.03664219078299707,-0.1227152091663114,-0.005436884165729453,-0.12737739287788846,-0.01982812812908841,0.05368009859336781,-0.07988867181847281,0.08283647156380834,0.06629806183269381,2.31,188.15536,11.4634467233,798.0,1.325,5521.0,0.997769,0.97,-0.07917,0
Kepler-171 c,-0.025305882530367932,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.06208866230465995,-0.11560653560584636,0.04596944814951567,0.04710786240144971,2.98,188.15536,10.3039,798.0,1.325,5529.0,0.937,0.959,-0.08612,0
Kepler-171 c,-0.031058635972000623,-0.1227152091663114,-0.005436884152364558,-0.3597979956964724,-0.01982812812908841,0.17980855426274997,-0.17790957764145007,-0.12495947858947727,0.04710786240144971,2.64,188.15536,11.4634736,731.0,1.325,5641.0,0.831,0.908,-0.08612,0
Kepler-171 c,-0.03241222501709067,-0.1227152091663114,-0.005436884158132855,-0.12737739287788846,-0.01982812812908841,0.1808596247266615,-0.17320746126140452,0.04596944814951567,0.04710786240144971,2.56,188.15536,11.463462,798.0,1.325,5642.0,0.839,0.959,-0.08612,0
Kepler-171 c,-0.024967485269095417,-0.1227152091663114,-0.0054368841533342285,-0.2869497470518416,-0.01982812812908841,-0.014639481560880867,-0.11207994832081225,-0.10485019309077218,0.04710786240144971,3.0,188.15536,11.46347165,752.0,1.325,5456.0,0.943,0.914,-0.08612,0
Kepler-171 c,-0.03664219078299707,-0.1227152091663114,-0.0054368841533342285,-0.12737739287788846,-0.01982812812908841,0.05368009859336781,-0.07988867181847281,0.08283647156380834,0.06629806183269381,2.31,188.15536,11.46347165,798.0,1.325,5521.0,0.997769,0.97,-0.07917,0
TOI-5005 b,0.025864690134324273,-0.1227152091663114,-0.005439447564065596,0.6149809504531111,-0.01982812812908841,0.38897157658114206,-0.09621030553815849,0.04596944814951567,0.04710786240144971,6.00429,188.15536,6.3084728,1012.0,1.325,5840.0,0.97,0.959,-0.08612,0
TOI-5005 b,0.030022069687687714,-0.2989138301986506,-0.005439447548351959,0.7121119486459521,-0.054105914940686235,0.29332416436519393,-0.11972088743838623,0.08283647156380834,0.04710786240144971,6.25,32.7,6.3085044,1040.0,0.74,5749.0,0.93,0.97,-0.08612,0
TOI-5007 b,0.10400247894708421,-0.1227152091663114,-0.005441319880327919,-0.7621978453525282,-0.01982812812908841,-1.8004081997465502,-0.27841731526492386,0.04596944814951567,0.04710786240144971,10.6224,188.15536,2.5432595,615.0,1.325,3757.0,0.66,0.959,-0.08612,0
TOI-5007 b,0.1116514910174562,-0.09677914249132763,-0.00544131982488265,-0.21063253418603795,-0.04766051912995844,-1.7625696630457355,-0.28076837345494665,-1.0499866115299108,-2.73936431861068,11.07447293,211.03806225,2.543371,774.0,0.85,3793.0,0.656,0.632,-1.09528,0
Kepler-732 c,-0.05423884836916767,-0.1227152091663114,-0.005442140479387225,-0.12737739287788846,-0.01982812812908841,-1.9328430781994013,-0.39597022476606286,-1.5259063683325977,0.04710786240144971,1.27,188.15536,0.893041236,798.0,1.325,3631.0,0.46,0.49,-0.08612,0
Kepler-732 c,-0.03664219078299707,-0.1227152091663114,-0.005442140479479717,-0.12737739287788846,-0.01982812812908841,-1.9454559237663396,-0.35931193770268016,-1.4262883195195957,-3.511721525072206,2.31,188.15536,0.89304105,798.0,1.325,3619.0,0.522369,0.519723,-1.375,0
Kepler-732 c,-0.051531670278987585,-0.1227152091663114,-0.005442141991693479,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,-0.10796559648827239,0.04596944814951567,0.04710786240144971,1.43,188.15536,0.89,798.0,1.325,5610.0,0.95,0.959,-0.08612,0
Kepler-732 c,-0.05508484152234895,-0.1227152091663114,-0.005442140479387225,0.1778914585853263,-0.01982812812908841,-1.9853966013949773,-0.40772551571617677,-1.626452795826123,0.04710786240144971,1.22,188.15536,0.893041236,886.0,1.325,3581.0,0.44,0.46,-0.08612,0
Kepler-732 c,-0.05170086890962383,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-1.9843455309310658,-0.35717776463068696,0.04596944814951567,0.04710786240144971,1.42,188.15536,10.3039,798.0,1.325,3582.0,0.526,0.959,-0.08612,0
Kepler-732 c,-0.03664219078299707,-0.1227152091663114,-0.005442140479519996,-0.12737739287788846,-0.01982812812908841,-1.9454559237663396,-0.35931193770268016,-1.4262883195195957,-3.511721525072206,2.31,188.15536,0.893040969,798.0,1.325,3619.0,0.522369,0.519723,-1.375,0
Kepler-732 c,-0.05508484152234895,-0.1227152091663114,-0.005442140479387225,0.1778914585853263,-0.01982812812908841,-1.9853966013949773,-0.40772551571617677,-1.626452795826123,0.04710786240144971,1.22,188.15536,0.893041236,886.0,1.325,3581.0,0.44,0.46,-0.08612,0
Kepler-732 c,-0.050854875756442555,-0.1227152091663114,-0.005442140476172892,0.4796913458273681,-0.01982812812908841,-1.7194757740253632,-0.37481070105585784,-1.4521723215040123,0.04710786240144971,1.47,188.15536,0.8930477,973.0,1.325,3834.0,0.496,0.512,-0.08612,0
Kepler-732 c,-0.03664219078299707,-0.1227152091663114,-0.005442140479871911,-0.12737739287788846,-0.01982812812908841,-1.9454559237663396,-0.35931193770268016,-1.4262883195195957,-3.511721525072206,2.31,188.15536,0.8930402613,798.0,1.325,3619.0,0.522369,0.519723,-1.375,0
Kepler-732 c,-0.054746444261076437,-0.1227152091663114,-0.005442140479519996,0.20217420813353654,-0.01982812812908841,-1.9843455309310658,-0.39714575386107426,-1.5225548207494801,0.04710786240144971,1.24,188.15536,0.893040969,893.0,1.325,3582.0,0.458,0.491,-0.08612,0
Kepler-732 c,-0.05508484152234895,-0.1227152091663114,-0.005442140479387225,0.1778914585853263,-0.01982812812908841,-1.9853966013949773,-0.40772551571617677,-1.626452795826123,0.04710786240144971,1.22,188.15536,0.893041236,886.0,1.325,3581.0,0.44,0.46,-0.08612,0
Kepler-80 e,-0.04862145383204397,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-0.8460362185148916,-0.26607425976730426,0.04596944814951567,0.04710786240144971,1.602,188.15536,10.3039,798.0,1.325,4665.0,0.681,0.959,-0.08612,0
