pl_name,habitability_probability,habitability_score,predicted_class,actual_label,rank
Kepler-355 c,1.3748091e-06,0.0001374809,0,0,9696
Kepler-805 b,1.3748091e-06,0.0001374809,0,0,9697
Kepler-355 c,1.3748091e-06,0.0001374809,0,0,9698
Kepler-143 c,1.3748091e-06,0.0001374809,0,0,9699
Kepler-355 c,1.3748091e-06,0.0001374809,0,0,9700
Kepler-1336 b,1.3748091e-06,0.0001374809,0,0,9701
Kepler-150 e,1.3748091e-06,0.0001374809,0,0,9702
Kepler-276 c,1.3748091e-06,0.0001374809,0,0,9703
Kepler-276 c,1.3748091e-06,0.0001374809,0,0,9704
Kepler-276 c,1.3748091e-06,0.0001374809,0,0,9705
Kepler-880 b,1.3744329e-06,0.00013744329,0,0,9706
Kepler-880 b,1.3744329e-06,0.00013744329,0,0,9707
Kepler-880 b,1.3744329e-06,0.00013744329,0,0,9708
Kepler-996 b,1.3744329e-06,0.00013744329,0,0,9709
Kepler-1123 b,1.3744329e-06,0.00013744329,0,0,9710
Kepler-1239 b,1.3744329e-06,0.00013744329,0,0,9711
Kepler-1239 b,1.3744329e-06,0.00013744329,0,0,9712
Kepler-1174 b,1.3744329e-06,0.00013744329,0,0,9713
Kepler-1239 b,1.3744329e-06,0.00013744329,0,0,9714
Kepler-1768 b,1.3705624e-06,0.00013705624,0,0,9715
Kepler-1758 b,1.3705624e-06,0.00013705624,0,0,9716
Kepler-1768 b,1.3705624e-06,0.00013705624,0,0,9717
Kepler-1768 b,1.3705624e-06,0.00013705624,0,0,9718
TOI-815 b,1.3688525e-06,0.00013688525,0,0,9719
HIP 113103 c,1.3688525e-06,0.00013688525,0,0,9720
Kepler-1644 b,1.3600433e-06,0.00013600432,0,0,9721
Kepler-356 c,1.3596879e-06,0.00013596879,0,0,9722
Kepler-347 b,1.3596879e-06,0.00013596879,0,0,9723
Kepler-347 b,1.3596879e-06,0.00013596879,0,0,9724
Kepler-347 b,1.3596879e-06,0.00013596879,0,0,9725
Kepler-703 b,1.3569946e-06,0.00013569946,0,0,9726
Kepler-703 b,1.3569946e-06,0.00013569946,0,0,9727
HATS-7 b,1.3569946e-06,0.00013569946,0,0,9728
Kepler-703 b,1.3569946e-06,0.00013569946,0,0,9729
Kepler-703 b,1.3569946e-06,0.00013569946,0,0,9730
K2-334 b,1.3569946e-06,0.00013569946,0,0,9731
Kepler-495 b,1.3569946e-06,0.00013569946,0,0,9732
K2-108 b,1.3569946e-06,0.00013569946,0,0,9733
Kepler-447 b,1.3569946e-06,0.00013569946,0,0,9734
NGTS-14 A b,1.3569946e-06,0.00013569946,0,0,9735
K2-27 b,1.3569946e-06,0.00013569946,0,0,9736
Kepler-1694 b,1.3559792e-06,0.00013559792,0,0,9737
TOI-1064 c,1.3535425e-06,0.00013535425,0,0,9738
Kepler-1343 b,1.3530198e-06,0.00013530198,0,0,9739
Kepler-1343 b,1.3530198e-06,0.00013530198,0,0,9740
Kepler-1343 b,1.3530198e-06,0.00013530198,0,0,9741
TOI-3486 b,1.3525811e-06,0.0001352581,0,0,9742
TOI-4010 b,1.3525811e-06,0.0001352581,0,0,9743
KOI-94 c,1.3477616e-06,0.00013477616,0,0,9744
Kepler-715 b,1.3477616e-06,0.00013477616,0,0,9745
Kepler-715 b,1.3477616e-06,0.00013477616,0,0,9746
Kepler-698 b,1.3477616e-06,0.00013477616,0,0,9747
Kepler-698 b,1.3477616e-06,0.00013477616,0,0,9748
KOI-94 c,1.3477616e-06,0.00013477616,0,0,9749
Kepler-698 b,1.3477616e-06,0.00013477616,0,0,9750
KOI-94 c,1.3477616e-06,0.00013477616,0,0,9751
Kepler-79 b,1.3477616e-06,0.00013477616,0,0,9752
KOI-94 c,1.3477616e-06,0.00013477616,0,0,9753
K2-98 b,1.3477616e-06,0.00013477616,0,0,9754
Kepler-698 b,1.3477616e-06,0.00013477616,0,0,9755
Kepler-715 b,1.3477616e-06,0.00013477616,0,0,9756
Kepler-715 b,1.3477616e-06,0.00013477616,0,0,9757
Kepler-798 b,1.3461469e-06,0.00013461469,0,0,9758
Kepler-1806 b,1.3434973e-06,0.00013434973,0,0,9759
Kepler-1806 b,1.3434973e-06,0.00013434973,0,0,9760
Kepler-1806 b,1.3434973e-06,0.00013434973,0,0,9761
Kepler-261 c,1.3427825e-06,0.00013427825,0,0,9762
Kepler-261 c,1.3427825e-06,0.00013427825,0,0,9763
Kepler-196 b,1.3427825e-06,0.00013427825,0,0,9764
Kepler-261 c,1.3427825e-06,0.00013427825,0,0,9765
Kepler-1130 c,1.3406801e-06,0.00013406802,0,0,9766
Kepler-1130 c,1.3406801e-06,0.00013406802,0,0,9767
Kepler-1130 c,1.3406801e-06,0.00013406802,0,0,9768
Kepler-1130 c,1.3406801e-06,0.00013406802,0,0,9769
TOI-1478 b,1.3405573e-06,0.00013405574,0,0,9770
WASP-148 b,1.3405573e-06,0.00013405574,0,0,9771
TOI-1842 b,1.3405573e-06,0.00013405574,0,0,9772
TOI-481 b,1.3405573e-06,0.00013405574,0,0,9773
TOI-892 b,1.3405573e-06,0.00013405574,0,0,9774
TIC 237913194 b,1.3405573e-06,0.00013405574,0,0,9775
TOI-558 b,1.3405573e-06,0.00013405574,0,0,9776
TOI-677 b,1.3405573e-06,0.00013405574,0,0,9777
TOI-3362 b,1.3405573e-06,0.00013405574,0,0,9778
HD 332231 b,1.3405573e-06,0.00013405574,0,0,9779
Kepler-48 b,1.3396972e-06,0.00013396972,0,0,9780
Kepler-48 b,1.3396972e-06,0.00013396972,0,0,9781
Kepler-48 b,1.3396972e-06,0.00013396972,0,0,9782
Kepler-1252 b,1.3385517e-06,0.00013385517,0,0,9783
Kepler-1252 b,1.3385517e-06,0.00013385517,0,0,9784
Kepler-1252 b,1.3385517e-06,0.00013385517,0,0,9785
Kepler-353 c,1.3367518e-06,0.00013367517,0,0,9786
Kepler-353 c,1.3367518e-06,0.00013367517,0,0,9787
Kepler-353 c,1.3367518e-06,0.00013367517,0,0,9788
TOI-1634 b,1.3362712e-06,0.00013362712,0,0,9789
AU Mic b,1.3351719e-06,0.00013351718,0,0,9790
Kepler-256 d,1.3301784e-06,0.00013301783,0,0,9791
Kepler-133 b,1.3301784e-06,0.00013301783,0,0,9792
Kepler-374 d,1.3301784e-06,0.00013301783,0,0,9793
Kepler-291 c,1.3301784e-06,0.00013301783,0,0,9794
Kepler-549 b,1.3270019e-06,0.0001327002,0,0,9795
Kepler-549 b,1.3270019e-06,0.0001327002,0,0,9796
Kepler-1419 b,1.3270019e-06,0.0001327002,0,0,9797
Kepler-549 b,1.3270019e-06,0.0001327002,0,0,9798
Kepler-106 e,1.3270019e-06,0.0001327002,0,0,9799
Kepler-106 e,1.3270019e-06,0.0001327002,0,0,9800
Kepler-106 e,1.3270019e-06,0.0001327002,0,0,9801
Kepler-106 e,1.3270019e-06,0.0001327002,0,0,9802
Kepler-1419 b,1.3270019e-06,0.0001327002,0,0,9803
Kepler-58 d,1.3270019e-06,0.0001327002,0,0,9804
Kepler-1419 b,1.3270019e-06,0.0001327002,0,0,9805
HAT-P-11 b,1.324328e-06,0.00013243279,0,0,9806
Kepler-1046 b,1.3195059e-06,0.0001319506,0,0,9807
Kepler-1188 b,1.3195059e-06,0.0001319506,0,0,9808
Kepler-772 b,1.3195059e-06,0.0001319506,0,0,9809
Kepler-599 b,1.314882e-06,0.0001314882,0,0,9810
Kepler-1990 c,1.3141598e-06,0.00013141599,0,0,9811
Kepler-27 d,1.3094559e-06,0.00013094558,0,0,9812
Kepler-343 b,1.3084685e-06,0.00013084685,0,0,9813
Kepler-23 d,1.3084685e-06,0.00013084685,0,0,9814
Kepler-593 b,1.3071141e-06,0.00013071141,0,0,9815
Kepler-593 b,1.3071141e-06,0.00013071141,0,0,9816
Kepler-1570 b,1.3071141e-06,0.00013071141,0,0,9817
Kepler-593 b,1.3071141e-06,0.00013071141,0,0,9818
Kepler-1570 b,1.3071141e-06,0.00013071141,0,0,9819
Kepler-79 c,1.3071141e-06,0.00013071141,0,0,9820
Kepler-1103 b,1.3071141e-06,0.00013071141,0,0,9821
Kepler-79 c,1.3071141e-06,0.00013071141,0,0,9822
Kepler-1570 b,1.3071141e-06,0.00013071141,0,0,9823
Kepler-178 c,1.3071141e-06,0.00013071141,0,0,9824
Kepler-1129 b,1.3071141e-06,0.00013071141,0,0,9825
Kepler-130 c,1.3071141e-06,0.00013071141,0,0,9826
Kepler-146 b,1.3071141e-06,0.00013071141,0,0,9827
Kepler-146 b,1.3071141e-06,0.00013071141,0,0,9828
Kepler-146 b,1.3071141e-06,0.00013071141,0,0,9829
Kepler-288 c,1.3071141e-06,0.00013071141,0,0,9830
Kepler-593 b,1.3071141e-06,0.00013071141,0,0,9831
Kepler-288 c,1.3071141e-06,0.00013071141,0,0,9832
Kepler-288 c,1.3071141e-06,0.00013071141,0,0,9833
HD 106315 c,1.3071141e-06,0.00013071141,0,0,9834
Kepler-758 d,1.3071141e-06,0.00013071141,0,0,9835
Kepler-130 c,1.3071141e-06,0.00013071141,0,0,9836
Kepler-79 c,1.3071141e-06,0.00013071141,0,0,9837
Kepler-1129 b,1.3071141e-06,0.00013071141,0,0,9838
Kepler-178 c,1.3071141e-06,0.00013071141,0,0,9839
Kepler-162 c,1.3071141e-06,0.00013071141,0,0,9840
Kepler-162 c,1.3071141e-06,0.00013071141,0,0,9841
Kepler-130 c,1.3071141e-06,0.00013071141,0,0,9842
Kepler-1484 b,1.3071141e-06,0.00013071141,0,0,9843
Kepler-1129 b,1.3071141e-06,0.00013071141,0,0,9844
Kepler-162 c,1.3071141e-06,0.00013071141,0,0,9845
Kepler-251 d,1.3071141e-06,0.00013071141,0,0,9846
Kepler-178 c,1.3071141e-06,0.00013071141,0,0,9847
Kepler-162 c,1.3071141e-06,0.00013071141,0,0,9848
TOI-1422 b,1.306476e-06,0.00013064759,0,0,9849
HD 109833 c,1.306476e-06,0.00013064759,0,0,9850
Kepler-206 d,1.3056539e-06,0.00013056539,0,0,9851
Kepler-206 d,1.3056539e-06,0.00013056539,0,0,9852
Kepler-206 d,1.3056539e-06,0.00013056539,0,0,9853
HD 235088 b,1.3046034e-06,0.00013046034,0,0,9854
Kepler-236 b,1.3038957e-06,0.00013038957,0,0,9855
K2-174 b,1.3025596e-06,0.00013025595,0,0,9856
Kepler-368 b,1.3011257e-06,0.00013011257,0,0,9857
Kepler-219 c,1.3011257e-06,0.00013011257,0,0,9858
K2-24 b,1.3011257e-06,0.00013011257,0,0,9859
Kepler-201 b,1.3011257e-06,0.00013011257,0,0,9860
Kepler-1551 b,1.3011257e-06,0.00013011257,0,0,9861
Kepler-1051 b,1.3011257e-06,0.00013011257,0,0,9862
Kepler-1369 b,1.3011257e-06,0.00013011257,0,0,9863
Kepler-277 c,1.3011257e-06,0.00013011257,0,0,9864
KOI-1599.01,1.3011257e-06,0.00013011257,0,0,9865
Kepler-277 c,1.3011257e-06,0.00013011257,0,0,9866
Kepler-244 d,1.3011257e-06,0.00013011257,0,0,9867
Kepler-182 c,1.3011257e-06,0.00013011257,0,0,9868
HD 3167 c,1.3011257e-06,0.00013011257,0,0,9869
Kepler-1423 b,1.3011257e-06,0.00013011257,0,0,9870
Kepler-201 b,1.3011257e-06,0.00013011257,0,0,9871
Kepler-201 b,1.3011257e-06,0.00013011257,0,0,9872
Kepler-212 c,1.3011257e-06,0.00013011257,0,0,9873
Kepler-1407 b,1.3011257e-06,0.00013011257,0,0,9874
Kepler-640 b,1.3011257e-06,0.00013011257,0,0,9875
Kepler-640 b,1.3011257e-06,0.00013011257,0,0,9876
Kepler-945 b,1.3011257e-06,0.00013011257,0,0,9877
Kepler-640 b,1.3011257e-06,0.00013011257,0,0,9878
Kepler-1480 b,1.3011257e-06,0.00013011257,0,0,9879
Kepler-219 c,1.3011257e-06,0.00013011257,0,0,9880
Kepler-292 f,1.3011257e-06,0.00013011257,0,0,9881
Kepler-219 c,1.3011257e-06,0.00013011257,0,0,9882
Kepler-147 c,1.3011257e-06,0.00013011257,0,0,9883
Kepler-147 c,1.3011257e-06,0.00013011257,0,0,9884
Kepler-1480 b,1.3011257e-06,0.00013011257,0,0,9885
Kepler-945 b,1.3011257e-06,0.00013011257,0,0,9886
Kepler-201 b,1.3011257e-06,0.00013011257,0,0,9887
Kepler-945 b,1.3011257e-06,0.00013011257,0,0,9888
Kepler-945 b,1.3011257e-06,0.00013011257,0,0,9889
Kepler-399 c,1.3011257e-06,0.00013011257,0,0,9890
Kepler-372 c,1.3011257e-06,0.00013011257,0,0,9891
Kepler-635 b,1.3011257e-06,0.00013011257,0,0,9892
Kepler-1480 b,1.3011257e-06,0.00013011257,0,0,9893
Kepler-287 b,1.3011257e-06,0.00013011257,0,0,9894
Kepler-147 c,1.3011257e-06,0.00013011257,0,0,9895
Kepler-312 c,1.3011257e-06,0.00013011257,0,0,9896
Kepler-292 f,1.3011257e-06,0.00013011257,0,0,9897
Kepler-292 f,1.3011257e-06,0.00013011257,0,0,9898
Kepler-133 c,1.3011257e-06,0.00013011257,0,0,9899
Kepler-274 c,1.3011257e-06,0.00013011257,0,0,9900
Kepler-277 c,1.3011257e-06,0.00013011257,0,0,9901
Kepler-1508 b,1.3011257e-06,0.00013011257,0,0,9902
Kepler-176 d,1.3011257e-06,0.00013011257,0,0,9903
Kepler-133 c,1.3011257e-06,0.00013011257,0,0,9904
Kepler-133 c,1.3011257e-06,0.00013011257,0,0,9905
Kepler-1050 c,1.3011257e-06,0.00013011257,0,0,9906
Kepler-163 c,1.3011257e-06,0.00013011257,0,0,9907
Kepler-1369 b,1.3011257e-06,0.00013011257,0,0,9908
Kepler-1369 b,1.3011257e-06,0.00013011257,0,0,9909
Kepler-133 c,1.3011257e-06,0.00013011257,0,0,9910
Kepler-1369 b,1.3011257e-06,0.00013011257,0,0,9911
Kepler-521 b,1.3011257e-06,0.00013011257,0,0,9912
Kepler-176 d,1.3011257e-06,0.00013011257,0,0,9913
Kepler-596 b,1.3011257e-06,0.00013011257,0,0,9914
Kepler-603 b,1.3011257e-06,0.00013011257,0,0,9915
Kepler-342 c,1.3011257e-06,0.00013011257,0,0,9916
Kepler-178 c,1.3011257e-06,0.00013011257,0,0,9917
Kepler-176 d,1.3011257e-06,0.00013011257,0,0,9918
Kepler-192 c,1.3011257e-06,0.00013011257,0,0,9919
Kepler-147 c,1.3011257e-06,0.00013011257,0,0,9920
Kepler-819 b,1.3011257e-06,0.00013011257,0,0,9921
Kepler-1069 b,1.3011257e-06,0.00013011257,0,0,9922
Kepler-355 c,1.3011257e-06,0.00013011257,0,0,9923
Kepler-277 c,1.3011257e-06,0.00013011257,0,0,9924
Kepler-1423 b,1.3011257e-06,0.00013011257,0,0,9925
Kepler-995 b,1.3011257e-06,0.00013011257,0,0,9926
Kepler-1423 b,1.3011257e-06,0.00013011257,0,0,9927
Kepler-576 b,1.3011257e-06,0.00013011257,0,0,9928
Kepler-1423 b,1.3011257e-06,0.00013011257,0,0,9929
Kepler-634 b,1.3009284e-06,0.00013009284,0,0,9930
Kepler-631 b,1.2992248e-06,0.00012992248,0,0,9931
Kepler-633 b,1.2992248e-06,0.00012992248,0,0,9932
Kepler-633 b,1.2992248e-06,0.00012992248,0,0,9933
Kepler-633 b,1.2992248e-06,0.00012992248,0,0,9934
Kepler-631 b,1.2992248e-06,0.00012992248,0,0,9935
Kepler-631 b,1.2992248e-06,0.00012992248,0,0,9936
Kepler-149 b,1.2985993e-06,0.00012985992,0,0,9937
Kepler-149 b,1.2985993e-06,0.00012985992,0,0,9938
Kepler-149 b,1.2985993e-06,0.00012985992,0,0,9939
Kepler-20 b,1.2933848e-06,0.00012933848,0,0,9940
Kepler-20 b,1.2933848e-06,0.00012933848,0,0,9941
Kepler-18 b,1.2933848e-06,0.00012933848,0,0,9942
Kepler-256 c,1.2933848e-06,0.00012933848,0,0,9943
Kepler-18 b,1.2933848e-06,0.00012933848,0,0,9944
Kepler-18 b,1.2933848e-06,0.00012933848,0,0,9945
Kepler-20 b,1.2933848e-06,0.00012933848,0,0,9946
Kepler-595 b,1.2926499e-06,0.000129265,0,0,9947
Kepler-595 b,1.2926499e-06,0.000129265,0,0,9948
Kepler-222 d,1.2926499e-06,0.000129265,0,0,9949
Kepler-222 d,1.2926499e-06,0.000129265,0,0,9950
Kepler-222 d,1.2926499e-06,0.000129265,0,0,9951
Kepler-222 d,1.2926499e-06,0.000129265,0,0,9952
Kepler-595 b,1.2926499e-06,0.000129265,0,0,9953
Kepler-693 b,1.2914768e-06,0.00012914768,0,0,9954
Kepler-693 b,1.2914768e-06,0.00012914768,0,0,9955
Kepler-693 b,1.2914768e-06,0.00012914768,0,0,9956
HATS-72 b,1.2909214e-06,0.00012909215,0,0,9957
TOI-6448 b,1.2856729e-06,0.00012856729,0,0,9958
Kepler-237 c,1.28348e-06,0.000128348,0,0,9959
Kepler-306 c,1.28348e-06,0.000128348,0,0,9960
Kepler-575 b,1.2821134e-06,0.00012821134,0,0,9961
Kepler-575 b,1.2821134e-06,0.00012821134,0,0,9962
Kepler-575 b,1.2821134e-06,0.00012821134,0,0,9963
Kepler-575 b,1.2821134e-06,0.00012821134,0,0,9964
Kepler-524 b,1.2818042e-06,0.00012818041,0,0,9965
Kepler-666 b,1.2818042e-06,0.00012818041,0,0,9966
Kepler-524 b,1.2818042e-06,0.00012818041,0,0,9967
Kepler-524 b,1.2818042e-06,0.00012818041,0,0,9968
Kepler-941 b,1.2813983e-06,0.00012813983,0,0,9969
Kepler-941 b,1.2813983e-06,0.00012813983,0,0,9970
Kepler-279 b,1.2813983e-06,0.00012813983,0,0,9971
Kepler-325 c,1.2813983e-06,0.00012813983,0,0,9972
Kepler-325 c,1.2813983e-06,0.00012813983,0,0,9973
Kepler-325 c,1.2813983e-06,0.00012813983,0,0,9974
Kepler-36 c,1.2813983e-06,0.00012813983,0,0,9975
Kepler-36 c,1.2813983e-06,0.00012813983,0,0,9976
Kepler-36 c,1.2813983e-06,0.00012813983,0,0,9977
Kepler-36 c,1.2813983e-06,0.00012813983,0,0,9978
Kepler-223 d,1.2813983e-06,0.00012813983,0,0,9979
Kepler-941 b,1.2813983e-06,0.00012813983,0,0,9980
Kepler-223 d,1.2813983e-06,0.00012813983,0,0,9981
Kepler-941 b,1.2813983e-06,0.00012813983,0,0,9982
Kepler-223 d,1.2813983e-06,0.00012813983,0,0,9983
Kepler-1930 b,1.2811662e-06,0.00012811662,0,0,9984
Kepler-626 b,1.279696e-06,0.0001279696,0,0,9985
Kepler-626 b,1.279696e-06,0.0001279696,0,0,9986
Kepler-626 b,1.279696e-06,0.0001279696,0,0,9987
Kepler-230 b,1.2782433e-06,0.00012782433,0,0,9988
TOI-2076 b,1.2781944e-06,0.00012781944,0,0,9989
Kepler-1682 b,1.2781944e-06,0.00012781944,0,0,9990
Kepler-307 b,1.2755277e-06,0.00012755276,0,0,9991
Kepler-307 b,1.2755277e-06,0.00012755276,0,0,9992
Kepler-307 b,1.2755277e-06,0.00012755276,0,0,9993
Kepler-498 b,1.2755277e-06,0.00012755276,0,0,9994
Kepler-232 c,1.2755277e-06,0.00012755276,0,0,9995
Kepler-20 c,1.2755277e-06,0.00012755276,0,0,9996
Kepler-1068 b,1.2755277e-06,0.00012755276,0,0,9997
Kepler-1068 b,1.2755277e-06,0.00012755276,0,0,9998
Kepler-1015 b,1.2755277e-06,0.00012755276,0,0,9999
Kepler-223 d,1.2755277e-06,0.00012755276,0,0,10000
Kepler-1068 b,1.2755277e-06,0.00012755276,0,0,10001
Kepler-791 b,1.2755277e-06,0.00012755276,0,0,10002
Kepler-1068 b,1.2755277e-06,0.00012755276,0,0,10003
Kepler-498 b,1.2755277e-06,0.00012755276,0,0,10004
Kepler-498 b,1.2755277e-06,0.00012755276,0,0,10005
Kepler-92 b,1.2755277e-06,0.00012755276,0,0,10006
Kepler-92 b,1.2755277e-06,0.00012755276,0,0,10007
Kepler-160 c,1.2755277e-06,0.00012755276,0,0,10008
Kepler-194 c,1.2755277e-06,0.00012755276,0,0,10009
Kepler-92 b,1.2755277e-06,0.00012755276,0,0,10010
Kepler-103 b,1.2755277e-06,0.00012755276,0,0,10011
Kepler-92 b,1.2755277e-06,0.00012755276,0,0,10012
Kepler-1144 b,1.2755277e-06,0.00012755276,0,0,10013
Kepler-525 b,1.2755277e-06,0.00012755276,0,0,10014
Kepler-525 b,1.2755277e-06,0.00012755276,0,0,10015
Kepler-525 b,1.2755277e-06,0.00012755276,0,0,10016
Kepler-1492 b,1.2755277e-06,0.00012755276,0,0,10017
Kepler-1492 b,1.2755277e-06,0.00012755276,0,0,10018
Kepler-275 c,1.2755277e-06,0.00012755276,0,0,10019
Kepler-835 b,1.2755277e-06,0.00012755276,0,0,10020
Kepler-275 c,1.2755277e-06,0.00012755276,0,0,10021
Kepler-275 c,1.2755277e-06,0.00012755276,0,0,10022
Kepler-1492 b,1.2755277e-06,0.00012755276,0,0,10023
Kepler-1492 b,1.2755277e-06,0.00012755276,0,0,10024
Kepler-525 b,1.2755277e-06,0.00012755276,0,0,10025
WASP-47 d,1.2755277e-06,0.00012755276,0,0,10026
Kepler-263 b,1.2748723e-06,0.00012748722,0,0,10027
HR 858 d,1.274865e-06,0.00012748649,0,0,10028
Kepler-154 f,1.2746607e-06,0.00012746608,0,0,10029
Kepler-154 f,1.2746607e-06,0.00012746608,0,0,10030
Kepler-154 f,1.2746607e-06,0.00012746608,0,0,10031
Kepler-1801 b,1.271424e-06,0.0001271424,0,0,10032
Kepler-1937 b,1.271424e-06,0.0001271424,0,0,10033
Kepler-1937 b,1.271424e-06,0.0001271424,0,0,10034
Kepler-1937 b,1.271424e-06,0.0001271424,0,0,10035
Kepler-1801 b,1.271424e-06,0.0001271424,0,0,10036
Kepler-1801 b,1.271424e-06,0.0001271424,0,0,10037
Kepler-1815 b,1.271424e-06,0.0001271424,0,0,10038
Kepler-1815 b,1.271424e-06,0.0001271424,0,0,10039
TOI-421 c,1.271424e-06,0.0001271424,0,0,10040
Kepler-1815 b,1.271424e-06,0.0001271424,0,0,10041
Kepler-1915 b,1.271424e-06,0.0001271424,0,0,10042
Kepler-1915 b,1.271424e-06,0.0001271424,0,0,10043
Kepler-1915 b,1.271424e-06,0.0001271424,0,0,10044
Kepler-1915 b,1.271424e-06,0.0001271424,0,0,10045
Kepler-1710 b,1.271424e-06,0.0001271424,0,0,10046
Kepler-1778 b,1.271424e-06,0.0001271424,0,0,10047
