planet_radius_earth,planet_mass_earth,orbital_period_days,semi_major_axis_AU,equilibrium_temp_K,planet_density,star_temp_K,star_luminosity,star_metallicity,star_type
2.3,154.306465,21.3589727845,0.10086,797.0,1.33,5725.95,0.04289,-0.049,G0 V
2.3,154.306465,21.3588236,0.10086,797.0,1.33,5725.95,0.04289,-0.049,G0 V
2.3,154.306465,21.35870629,0.10086,797.0,1.33,5725.95,0.04289,-0.049,G0 V
2.545,154.306465,10.3392924,0.10086,797.0,1.33,6158.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,22.0460247168,0.10086,797.0,1.33,5812.0,0.30895,-0.0039,G0 V
2.3,154.306465,22.0459163,0.10086,797.0,1.33,5812.0,0.30895,-0.0039,G0 V
3.74,154.306465,22.0459018,0.10086,797.0,1.33,5993.0,-0.0828599999999999,0.09,G0 V
2.3,154.306465,22.04592215,0.10086,797.0,1.33,5812.0,0.30895,-0.0039,G0 V
2.3,154.306465,2.578852119,0.10086,797.0,1.33,5655.0,-0.14573,-0.0039,G0 V
2.3,154.306465,2.5788470447,0.10086,797.0,1.33,5655.0,-0.14573,-0.0039,G0 V
1.648,154.306465,10.3392924,0.10086,797.0,1.33,5744.0,-0.0828599999999999,-0.0039,G0 V
1.99,154.306465,2.578855068,0.10086,797.0,1.33,5902.0,-0.0828599999999999,0.04,G0 V
3.75,154.306465,20.5533844,0.10086,797.0,1.33,6163.0,-0.0828599999999999,0.07,G0 V
2.3,154.306465,20.5534419026,0.10086,797.0,1.33,5983.0,0.13449,-0.0039,G0 V
2.3,154.306465,20.55331441,0.10086,797.0,1.33,5983.0,0.13449,-0.0039,G0 V
3.031,154.306465,10.3392924,0.10086,797.0,1.33,6342.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,20.55336572,0.10086,797.0,1.33,5983.0,0.13449,-0.0039,G0 V
2.3,154.306465,40.0687652,0.10086,797.0,1.33,5747.0,0.13758,-0.0039,G0 V
3.598,154.306465,10.3392924,0.10086,797.0,1.33,6030.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,40.0686713,0.10086,797.0,1.33,5747.0,0.13758,-0.0039,G0 V
2.3,154.306465,27.5069111423,0.10086,797.0,1.33,5882.0,0.13542,-0.0039,G0 V
2.9,154.306465,27.5073799,0.10086,797.0,1.33,5958.0,-0.0828599999999999,0.03,G0 V
3.316,154.306465,10.3392924,0.10086,797.0,1.33,5799.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,27.50726423,0.10086,797.0,1.33,5882.0,0.13542,-0.0039,G0 V
2.3,154.306465,27.5071114,0.10086,797.0,1.33,5882.0,0.13542,-0.0039,G0 V
1.43,154.306465,5.14438011,0.10086,797.0,1.33,5060.0,-0.0828599999999999,-0.03,G0 V
1.472,154.306465,10.3392924,0.10086,797.0,1.33,5135.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.1443525197,0.10086,797.0,1.33,5023.0,-0.33828,-0.0039,G0 V
2.3,154.306465,5.1443645,0.10086,797.0,1.33,5023.0,-0.33828,-0.0039,G0 V
2.3,154.306465,18.4584300453,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,18.45848388,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,18.45849295,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.12,154.306465,18.45847097,0.10086,797.0,1.33,5261.0,-0.0828599999999999,-0.06,G0 V
2.3,154.306465,25.9436138259,0.10086,797.0,1.33,5002.0,-0.17433,-0.0039,G0 V
2.626,154.306465,10.3392924,0.10086,797.0,1.33,5170.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,25.9421582,0.10086,797.0,1.33,5002.0,-0.17433,-0.0039,G0 V
2.3,154.306465,25.94218308,0.10086,797.0,1.33,5002.0,-0.17433,-0.0039,G0 V
1.93,154.306465,25.9422033,0.10086,797.0,1.33,5044.0,-0.0828599999999999,-0.03,G0 V
2.57,154.306465,33.3855938,0.10086,797.0,1.33,5792.0,-0.0828599999999999,0.05,G0 V
2.3,154.306465,33.38567656,0.10086,797.0,1.33,5644.0,0.0334,-0.0039,G0 V
2.583,154.306465,10.3392924,0.10086,797.0,1.33,5836.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,33.3856176,0.10086,797.0,1.33,5644.0,0.0334,-0.0039,G0 V
2.3,154.306465,33.3855886245,0.10086,797.0,1.33,5644.0,0.0334,-0.0039,G0 V
2.3,154.306465,1425.439707,2.466329866,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,1403.0,0.10086,797.0,1.33,5466.0,-0.0828599999999999,0.27,G0 V
2.3,154.306465,7.714795165,0.10086,797.0,1.33,6819.0,0.66603,-0.0039,G0 V
2.3,154.306465,7.71468919,0.10086,797.0,1.33,6819.0,0.66603,-0.0039,G0 V
2.3,154.306465,7.71467686,0.10086,797.0,1.33,6819.0,0.66603,-0.0039,G0 V
2.772,154.306465,10.3392924,0.10086,797.0,1.33,6907.0,-0.0828599999999999,-0.0039,G0 V
2.66,154.306465,7.71468975,0.10086,797.0,1.33,6761.0,-0.0828599999999999,0.03,G0 V
3.15700007,154.306465,11.80609989,0.10086,797.0,1.33,6900.0,-0.0828599999999999,0.0,G0 V
2.3,154.306465,11.80593747,0.10086,797.0,1.33,6819.0,0.66603,-0.0039,G0 V
2.3,154.306465,11.8061737,0.10086,797.0,1.33,6819.0,0.66603,-0.0039,G0 V
1.732,154.306465,10.3392924,0.10086,797.0,1.33,6254.0,-0.0828599999999999,-0.0039,G0 V
1.78,154.306465,4.44448017,0.10086,797.0,1.33,5961.0,-0.0828599999999999,0.0,G0 V
2.3,154.306465,4.4444826,0.10086,797.0,1.33,5914.17,0.11975,0.071,G0 V
2.3,154.306465,3.989544192,0.10086,797.0,1.33,5325.0,-0.27313,-0.0039,G0 V
1.23,154.306465,3.989539666,0.10086,797.0,1.33,5476.0,-0.0828599999999999,-0.03,G0 V
2.3,154.306465,3.9895436112,0.10086,797.0,1.33,5325.0,-0.27313,-0.0039,G0 V
1.158,154.306465,10.3392924,0.10086,797.0,1.33,5320.0,-0.0828599999999999,-0.0039,G0 V
1.166,154.306465,3.989539666,0.04741,797.0,1.33,5320.0,-0.0828599999999999,0.08,G0 V
2.3,154.306465,12.98494603,0.10086,797.0,1.33,6043.68,0.29567,-0.491,G0 V
1.78,154.306465,12.98495573,0.10086,797.0,1.33,6116.0,-0.0828599999999999,-0.13,G0 V
2.3,154.306465,12.98498151,0.10086,797.0,1.33,6043.68,0.29567,-0.491,G0 V
2.3,154.306465,12.9848821623,0.10086,797.0,1.33,6043.68,0.29567,-0.491,G0 V
2.032,154.306465,10.3392924,0.10086,797.0,1.33,5954.0,-0.0828599999999999,-0.0039,G0 V
2.018,154.306465,12.98495573,0.10288,797.0,1.33,5954.0,-0.0828599999999999,-0.43,G0 V
1.23,154.306465,5.69919514,0.10086,797.0,1.33,5715.0,-0.0828599999999999,0.05,G0 V
2.3,154.306465,5.6992238435,0.10086,797.0,1.33,5821.17,-0.0828599999999999,-0.08,G0 V
2.3,154.306465,5.69917281,0.10086,797.0,1.33,5821.17,-0.0828599999999999,-0.08,G0 V
0.93,154.306465,5.69919514,0.06116,797.0,1.33,5747.0,-0.0828599999999999,-0.09,G0 V
2.3,154.306465,5.69919592,0.10086,797.0,1.33,5821.17,-0.0828599999999999,-0.08,G0 V
2.3,154.306465,18.11473813,0.10086,797.0,1.33,6124.01,0.41686,0.1201,G0 V
2.3,154.306465,18.11470018,0.10086,797.0,1.33,6124.01,0.41686,0.1201,G0 V
2.534,154.306465,18.11472949,0.14403,797.0,1.33,6133.0,-0.0828599999999999,0.14,G0 V
2.3,154.306465,18.1147513494,0.10086,797.0,1.33,6124.01,0.41686,0.1201,G0 V
2.601,154.306465,10.3392924,0.10086,797.0,1.33,6133.0,-0.0828599999999999,-0.0039,G0 V
2.5,154.306465,18.11472949,0.10086,797.0,1.33,6187.0,-0.0828599999999999,0.11,G0 V
2.3,154.306465,6.24141958,0.10086,797.0,1.33,5815.18,0.04165,-0.313,G0 V
1.283,154.306465,6.24146367,0.06428,797.0,1.33,5857.0,-0.0828599999999999,-0.21,G0 V
1.52,154.306465,6.24146367,0.10086,797.0,1.33,6098.0,-0.0828599999999999,-0.01,G0 V
1.258,154.306465,10.3392924,0.10086,797.0,1.33,5857.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,6.24145791,0.10086,797.0,1.33,5815.18,0.04165,-0.313,G0 V
2.3,154.306465,6.2414813034,0.10086,797.0,1.33,5815.18,0.04165,-0.313,G0 V
1.84,154.306465,20.42228798,0.10086,797.0,1.33,6194.0,-0.0828599999999999,0.08,G0 V
2.3,154.306465,20.4222447,0.10086,797.0,1.33,6367.0,0.44617,-0.0039,G0 V
2.3,154.306465,20.4222543617,0.10086,797.0,1.33,6367.0,0.44617,-0.0039,G0 V
1.885,154.306465,20.42228798,0.15431,797.0,1.33,6207.0,-0.0828599999999999,0.04,G0 V
2.3,154.306465,20.42200166,0.10086,797.0,1.33,6367.0,0.44617,-0.0039,G0 V
1.915,154.306465,10.3392924,0.10086,797.0,1.33,6207.0,-0.0828599999999999,-0.0039,G0 V
1.221,154.306465,7.63846023,0.0801,797.0,1.33,6207.0,-0.0828599999999999,0.04,G0 V
1.198,154.306465,10.3392924,0.10086,797.0,1.33,6207.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,7.63846084,0.10086,797.0,1.33,6367.0,0.44617,-0.0039,G0 V
2.3,154.306465,7.6384629222,0.10086,797.0,1.33,6367.0,0.44617,-0.0039,G0 V
1.13,154.306465,7.63846023,0.10086,797.0,1.33,6194.0,-0.0828599999999999,0.08,G0 V
1.811,154.306465,70.6979061,0.31481,797.0,1.33,5739.0,-0.0828599999999999,-0.32,G0 V
1.76,154.306465,70.6979061,0.10086,797.0,1.33,5875.0,-0.0828599999999999,-0.21,G0 V
1.751,154.306465,10.3392924,0.10086,797.0,1.33,5739.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,70.6987088793,0.10086,797.0,1.33,5820.63,-0.04319,-0.369,G0 V
2.3,154.306465,70.6981724,0.10086,797.0,1.33,5820.63,-0.04319,-0.369,G0 V
2.3,154.306465,70.69771113,0.10086,797.0,1.33,5820.63,-0.04319,-0.369,G0 V
1.244,154.306465,3.744439,0.04975,797.0,1.33,5885.0,-0.0828599999999999,0.22,G0 V
1.247,154.306465,10.3392924,0.10086,797.0,1.33,5885.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.74443645,0.10086,797.0,1.33,5963.0,0.38344,-0.0039,G0 V
1.09,154.306465,3.744439,0.10086,797.0,1.33,5961.0,-0.0828599999999999,0.19,G0 V
2.3,154.306465,3.7444463906,0.10086,797.0,1.33,5963.0,0.38344,-0.0039,G0 V
2.3,154.306465,52.75878505,0.10086,797.0,1.33,5773.0,0.32651,-0.0039,G0 V
2.3,154.306465,52.7587751485,0.10086,797.0,1.33,5773.0,0.32651,-0.0039,G0 V
2.3,154.306465,52.75874521,0.10086,797.0,1.33,5773.0,0.32651,-0.0039,G0 V
2.3,154.306465,53.44950392,0.10086,797.0,1.33,5758.0,0.58754,-0.0039,G0 V
2.3,154.306465,53.4494661924,0.10086,797.0,1.33,5758.0,0.58754,-0.0039,G0 V
2.3,154.306465,53.44944498,0.10086,797.0,1.33,5758.0,0.58754,-0.0039,G0 V
2.3,154.306465,13.7520639192,0.10086,797.0,1.33,4641.0,-0.73492,-0.0039,G0 V
2.3,154.306465,13.75215959,0.10086,797.0,1.33,4641.0,-0.73492,-0.0039,G0 V
2.81,154.306465,13.7521072,0.10086,797.0,1.33,4747.0,-0.0828599999999999,-0.04,G0 V
2.521,154.306465,10.3392924,0.10086,797.0,1.33,4799.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,13.75207851,0.10086,797.0,1.33,4641.0,-0.73492,-0.0039,G0 V
2.3,154.306465,6.33856209,0.10086,797.0,1.33,5665.0,0.05966,-0.0039,G0 V
3.03,154.306465,6.33855761,0.10086,797.0,1.33,5820.0,-0.0828599999999999,-0.03,G0 V
2.3,154.306465,6.3385535442,0.10086,797.0,1.33,5665.0,0.05966,-0.0039,G0 V
3.259,154.306465,10.3392924,0.10086,797.0,1.33,6123.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,6.33855946,0.10086,797.0,1.33,5665.0,0.05966,-0.0039,G0 V
2.3,154.306465,9.8032523396,0.10086,797.0,1.33,5774.14,-0.12306,-0.581,G0 V
2.3,154.306465,9.80322678,0.10086,797.0,1.33,5774.14,-0.12306,-0.581,G0 V
2.646,154.306465,10.3392924,0.10086,797.0,1.33,6176.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,9.80321143,0.10086,797.0,1.33,5774.14,-0.12306,-0.581,G0 V
2.78,154.306465,9.803224,0.10086,797.0,1.33,5603.0,-0.0828599999999999,-0.25,G0 V
1.54,154.306465,2.806242328,0.10086,797.0,1.33,4315.0,-0.0828599999999999,-0.16,G0 V
2.3,154.306465,2.8062308387,0.10086,797.0,1.33,4195.0,-0.85369,-0.0039,G0 V
2.3,154.306465,2.806243488,0.10086,797.0,1.33,4195.0,-0.85369,-0.0039,G0 V
1.584,154.306465,10.3392924,0.10086,797.0,1.33,4154.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,144.551628,0.10086,797.0,1.33,5328.0,0.48148,0.17,G0 V
2.3,154.306465,144.55464455,0.10086,797.0,1.33,5328.0,0.48148,0.17,G0 V
2.3,154.306465,144.566993569,0.10086,797.0,1.33,5328.0,0.48148,0.17,G0 V
2.53,154.306465,144.547396,0.10086,797.0,1.33,5262.0,-0.0828599999999999,-0.1,G0 V
2.3,154.306465,29.54221239,0.10086,797.0,1.33,5328.0,0.48148,0.17,G0 V
3.10500002,154.306465,29.54210091,0.10086,797.0,1.33,5510.0,-0.0828599999999999,-0.16,G0 V
2.3,154.306465,29.5422566,0.10086,797.0,1.33,5328.0,0.48148,0.17,G0 V
2.3,154.306465,8.04730283,0.10086,797.0,1.33,5633.0,0.28762,-0.0039,G0 V
3.891,154.306465,10.3392924,0.10086,797.0,1.33,5837.0,-0.0828599999999999,-0.0039,G0 V
2.39,154.306465,8.0472642,0.10086,797.0,1.33,5839.0,-0.0828599999999999,0.04,G0 V
2.3,154.306465,8.04727721,0.10086,797.0,1.33,5633.0,0.28762,-0.0039,G0 V
1.49,154.306465,5.8706191,0.10086,797.0,1.33,4223.0,-0.0828599999999999,-0.06,G0 V
1.45,154.306465,5.87,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.8706366984,0.10086,797.0,1.33,4013.57,-0.87506,-0.265,G0 V
1.498,154.306465,10.3392924,0.10086,797.0,1.33,4168.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.87063416,0.10086,797.0,1.33,4013.57,-0.87506,-0.265,G0 V
2.3,154.306465,19.17896177,0.10086,797.0,1.33,5652.0,0.04831,-0.0039,G0 V
2.984,154.306465,10.3392924,0.10086,797.0,1.33,5783.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,19.17893976,0.10086,797.0,1.33,5652.0,0.04831,-0.0039,G0 V
2.68,154.306465,19.17891293,0.10086,797.0,1.33,5595.0,-0.0828599999999999,-0.06,G0 V
2.3,154.306465,19.1789858965,0.10086,797.0,1.33,5652.0,0.04831,-0.0039,G0 V
2.3,154.306465,19.270825843,0.10086,797.0,1.33,5754.0,0.03728,0.03,G0 V
2.3,154.306465,19.24628649,0.10086,797.0,1.33,5754.0,0.03728,0.03,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5774.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,38.90787517,0.10086,797.0,1.33,5754.0,0.03728,0.03,G0 V
2.3,154.306465,38.94980851,0.10086,797.0,1.33,5754.0,0.03728,0.03,G0 V
2.3,154.306465,1.59295975,0.10086,797.0,1.33,5754.0,0.03728,0.03,G0 V
1.507,154.306465,1.59295975,0.02691,797.0,1.33,5788.0,-0.0828599999999999,0.08,G0 V
1.527,154.306465,10.3392924,0.10086,797.0,1.33,5788.0,-0.0828599999999999,-0.0039,G0 V
1.32,154.306465,14.44912,0.1201380843,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.08,154.306465,6.9913086,0.10086,797.0,1.33,4836.0,-0.0828599999999999,-0.01,G0 V
1.816,154.306465,10.3392924,0.10086,797.0,1.33,4850.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,6.9913130133,0.10086,797.0,1.33,4660.0,-0.6084,-0.0039,G0 V
2.3,154.306465,6.99130452,0.10086,797.0,1.33,4660.0,-0.6084,-0.0039,G0 V
2.3,154.306465,6.99128645,0.10086,797.0,1.33,4660.0,-0.6084,-0.0039,G0 V
2.3,154.306465,3.51749079,0.10086,797.0,1.33,4110.0,-0.98404,-0.0039,G0 V
1.44,154.306465,3.52,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.54,154.306465,10.3392924,0.10086,797.0,1.33,4131.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.5174882411,0.10086,797.0,1.33,4110.0,-0.98404,-0.0039,G0 V
2.3,154.306465,3.517494725,0.10086,797.0,1.33,4110.0,-0.98404,-0.0039,G0 V
1.37,154.306465,3.517494394,0.10086,797.0,1.33,4184.0,-0.0828599999999999,-0.3,G0 V
2.3,154.306465,40.1097817,0.10086,797.0,1.33,5588.0,0.10835,-0.0039,G0 V
2.3,154.306465,40.10982208,0.10086,797.0,1.33,5588.0,0.10835,-0.0039,G0 V
2.54,154.306465,40.1099547,0.10086,797.0,1.33,5647.0,-0.0828599999999999,0.0,G0 V
2.3,154.306465,40.1097357546,0.10086,797.0,1.33,5588.0,0.10835,-0.0039,G0 V
3.252,154.306465,10.3392924,0.10086,797.0,1.33,5508.0,-0.0828599999999999,-0.0039,G0 V
2.01,154.306465,10.3507721,0.10086,797.0,1.33,5682.0,-0.0828599999999999,0.05,G0 V
2.3,154.306465,10.35078415,0.10086,797.0,1.33,5562.0,0.36464,-0.0039,G0 V
2.974,154.306465,10.3392924,0.10086,797.0,1.33,5555.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,10.3506868,0.10086,797.0,1.33,5562.0,0.36464,-0.0039,G0 V
2.3,154.306465,10.3507382808,0.10086,797.0,1.33,5562.0,0.36464,-0.0039,G0 V
3.23,154.306465,10.3507721,0.09081,797.0,1.33,5555.0,-0.0828599999999999,-0.1,G0 V
2.3,154.306465,62.92279994,0.10086,797.0,1.33,5562.0,0.36464,-0.0039,G0 V
2.3,154.306465,62.9224936,0.10086,797.0,1.33,5562.0,0.36464,-0.0039,G0 V
2.3,154.306465,62.9212756967,0.10086,797.0,1.33,5562.0,0.36464,-0.0039,G0 V
2.53,154.306465,62.9228557,0.10086,797.0,1.33,5682.0,-0.0828599999999999,0.05,G0 V
2.3,154.306465,3.0216804411,0.10086,797.0,1.33,5994.0,0.15444,-0.0039,G0 V
1.414,154.306465,10.3392924,0.10086,797.0,1.33,6221.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.02168007,0.10086,797.0,1.33,5994.0,0.15444,-0.0039,G0 V
1.77,154.306465,3.021668632,0.10086,797.0,1.33,6160.0,-0.0828599999999999,0.05,G0 V
2.3,154.306465,5.08274068,0.10086,797.0,1.33,5356.47,-0.21507,0.178,G0 V
2.3,154.306465,5.082748362,0.10086,797.0,1.33,5356.47,-0.21507,0.178,G0 V
2.3,154.306465,5.0827526031,0.10086,797.0,1.33,5356.47,-0.21507,0.178,G0 V
1.44,154.306465,10.3392924,0.10086,797.0,1.33,5435.0,-0.0828599999999999,-0.0039,G0 V
1.444,154.306465,5.082746517,0.05689,797.0,1.33,5435.0,-0.0828599999999999,0.14,G0 V
1.41,154.306465,5.082746517,0.10086,797.0,1.33,5461.0,-0.0828599999999999,0.09,G0 V
2.3,154.306465,41.6980186,0.10086,797.0,1.33,6121.67,0.09641,-0.5087,G0 V
2.114,154.306465,41.6979976,0.22363,797.0,1.33,5956.0,-0.0828599999999999,-0.4,G0 V
2.3,154.306465,41.6980846609,0.10086,797.0,1.33,6121.67,0.09641,-0.5087,G0 V
2.181,154.306465,10.3392924,0.10086,797.0,1.33,5956.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,41.69797271,0.10086,797.0,1.33,6121.67,0.09641,-0.5087,G0 V
2.11,154.306465,41.6979976,0.10086,797.0,1.33,6035.0,-0.0828599999999999,-0.09,G0 V
2.3,154.306465,15.8662783879,0.10086,797.0,1.33,6082.73,-0.0828599999999999,-0.3773,G0 V
2.3,154.306465,15.86627596,0.10086,797.0,1.33,6082.73,-0.0828599999999999,-0.3773,G0 V
1.2,154.306465,15.86621821,0.10086,797.0,1.33,6106.0,-0.0828599999999999,-0.15,G0 V
2.3,154.306465,15.86624787,0.10086,797.0,1.33,6082.73,-0.0828599999999999,-0.3773,G0 V
1.336,154.306465,10.3392924,0.10086,797.0,1.33,6053.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,1.34059854,0.10086,797.0,1.33,5327.99,0.26406,-0.01,G0 V
1.344,154.306465,1.340597468,0.02526,797.0,1.33,6053.0,-0.0828599999999999,0.21,G0 V
1.22,154.306465,1.340597468,0.10086,797.0,1.33,5973.0,-0.0828599999999999,0.15,G0 V
2.3,154.306465,1.3406074775,0.10086,797.0,1.33,5327.99,0.26406,-0.01,G0 V
2.3,154.306465,1.340596782,0.10086,797.0,1.33,5327.99,0.26406,-0.01,G0 V
1.405,154.306465,13.93290318,0.11873,797.0,1.33,6042.0,-0.0828599999999999,0.17,G0 V
2.3,154.306465,13.93291548,0.10086,797.0,1.33,6015.47,0.273,0.1624,G0 V
2.3,154.306465,13.933001431,0.10086,797.0,1.33,6015.47,0.273,0.1624,G0 V
1.47,154.306465,13.93290318,0.10086,797.0,1.33,6154.0,-0.0828599999999999,0.08,G0 V
2.3,154.306465,13.93296076,0.10086,797.0,1.33,6015.47,0.273,0.1624,G0 V
1.665,154.306465,10.3392924,0.10086,797.0,1.33,6042.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,6.24654458,0.10086,797.0,1.33,4643.39,-0.0828599999999999,0.4316,G0 V
2.3,154.306465,6.24667547,0.10086,797.0,1.33,4643.39,-0.0828599999999999,0.4316,G0 V
2.3,154.306465,6.24650863,0.10086,797.0,1.33,4643.39,-0.0828599999999999,0.4316,G0 V
0.805,154.306465,10.3392924,0.10086,797.0,1.33,6230.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.3643386704,0.10086,797.0,1.33,6117.24,0.49442,0.0725,G0 V
2.3,154.306465,2.36436762,0.10086,797.0,1.33,6117.24,0.49442,0.0725,G0 V
0.82,154.306465,2.364369015,0.10086,797.0,1.33,6230.0,-0.0828599999999999,0.12,G0 V
0.8,154.306465,2.364369015,0.03752,797.0,1.33,6230.0,-0.0828599999999999,0.14,G0 V
2.6,154.306465,20.310501,0.10086,797.0,1.33,6112.0,-0.0828599999999999,0.03,G0 V
2.3,154.306465,20.3105517271,0.10086,797.0,1.33,6096.31,0.70686,-0.0257,G0 V
2.3,154.306465,20.31047472,0.10086,797.0,1.33,6096.31,0.70686,-0.0257,G0 V
2.3,154.306465,20.31056961,0.10086,797.0,1.33,6096.31,0.70686,-0.0257,G0 V
2.527,154.306465,10.3392924,0.10086,797.0,1.33,6080.0,-0.0828599999999999,-0.0039,G0 V
2.532,154.306465,20.310501,0.15594,797.0,1.33,6080.0,-0.0828599999999999,0.01,G0 V
2.8,154.306465,2.534756273,0.10086,797.0,1.33,5998.0,-0.0828599999999999,0.02,G0 V
2.3,154.306465,2.53475568,0.10086,797.0,1.33,5746.0,0.55177,-0.0039,G0 V
2.3,154.306465,2.53476428,0.10086,797.0,1.33,5746.0,0.55177,-0.0039,G0 V
2.3,154.306465,10.29674097,0.10086,797.0,1.33,5440.0,-0.28163,-0.0039,G0 V
2.3,154.306465,10.29667198,0.10086,797.0,1.33,5440.0,-0.28163,-0.0039,G0 V
2.06,154.306465,10.29672521,0.10086,797.0,1.33,4687.0,-0.0828599999999999,-0.52,G0 V
2.3,154.306465,10.2966473226,0.10086,797.0,1.33,5440.0,-0.28163,-0.0039,G0 V
2.3,154.306465,5.93919041,0.10086,797.0,1.33,5440.0,-0.28163,-0.0039,G0 V
3.8580709,154.306465,5.939119816,0.10086,797.0,1.33,6068.0,-0.0828599999999999,0.16,G0 V
1.45,154.306465,4.40966548,0.05454,797.0,1.33,5804.0,-0.0828599999999999,0.26,G0 V
1.659,154.306465,10.3392924,0.10086,797.0,1.33,5804.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.4096675,0.10086,797.0,1.33,5782.74,0.24467,0.253,G0 V
1.38,154.306465,4.40966548,0.10086,797.0,1.33,5877.0,-0.0828599999999999,0.22,G0 V
2.3,154.306465,4.4096563071,0.10086,797.0,1.33,5782.74,0.24467,0.253,G0 V
1.985,154.306465,10.3392924,0.10086,797.0,1.33,6081.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.59489816,0.10086,797.0,1.33,6197.86,0.50553,0.023,G0 V
1.5,154.306465,4.59489604,0.10086,797.0,1.33,6173.0,-0.0828599999999999,0.08,G0 V
1.538,154.306465,4.59489604,0.05655,797.0,1.33,6081.0,-0.0828599999999999,0.02,G0 V
2.3,154.306465,32.2964275,0.10086,797.0,1.33,5175.0,-0.27846,-0.0039,G0 V
2.3,154.306465,32.296480188,0.10086,797.0,1.33,5175.0,-0.27846,-0.0039,G0 V
1.76,154.306465,32.2968798,0.10086,797.0,1.33,5248.0,-0.0828599999999999,-0.05,G0 V
2.3,154.306465,32.29635663,0.10086,797.0,1.33,5175.0,-0.27846,-0.0039,G0 V
1.861,154.306465,10.3392924,0.10086,797.0,1.33,5250.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.97041801,0.10086,797.0,1.33,5744.0,0.76372,-0.0039,G0 V
2.3,154.306465,2.9704137694,0.10086,797.0,1.33,5744.0,0.76372,-0.0039,G0 V
1.91,154.306465,2.970414375,0.10086,797.0,1.33,5418.0,-0.0828599999999999,-0.38,G0 V
1.626,154.306465,10.3392924,0.10086,797.0,1.33,5776.0,-0.0828599999999999,-0.0039,G0 V
1.74,154.306465,4.85386933,0.10086,797.0,1.33,6028.0,-0.0828599999999999,0.06,G0 V
2.3,154.306465,4.8538404,0.10086,797.0,1.33,5736.0,-0.01801,-0.0039,G0 V
1.923,154.306465,10.3392924,0.10086,797.0,1.33,6092.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,11.04605365,0.10086,797.0,1.33,5784.0,0.16662,-0.0039,G0 V
2.25,154.306465,11.04603384,0.10086,797.0,1.33,6113.0,-0.0828599999999999,0.07,G0 V
2.3,154.306465,11.0459418441,0.10086,797.0,1.33,5784.0,0.16662,-0.0039,G0 V
2.3,154.306465,11.04585439,0.10086,797.0,1.33,5784.0,0.16662,-0.0039,G0 V
2.3,154.306465,13.74882953,0.10086,797.0,1.33,5904.34,0.55818,0.1381,G0 V
2.3,154.306465,13.74883059,0.10086,797.0,1.33,5904.34,0.55818,0.1381,G0 V
3.65,154.306465,13.748933,0.10086,797.0,1.33,5904.34,0.55818,0.1381,G0 V
3.5,154.306465,13.7488263,0.10086,797.0,1.33,5830.0,-0.0828599999999999,0.19,G0 V
3.868,154.306465,10.3392924,0.10086,797.0,1.33,5946.0,-0.0828599999999999,-0.0039,G0 V
