Planet radius,Planet mass,Orbital period,Semi-major axis,Equilibrium temperature,Planet density,Host star temperature,Star luminosity,Star metallicity,Star type,habitability_score,orbital_stability
2.307,191.96932,10.3392924,0.10086,797.0,1.33,5710.0,-0.08285999999999999,-0.0039,G0 V,10.681808871303097,102.51132659131468
1.43,191.96932,6.84976206,0.0747,1132.0,1.33,6517.0,-0.08285999999999999,-0.14,G0 V,15.713647086232434,91.6969485943775
1.951,191.96932,10.3392924,0.10086,797.0,1.33,6121.0,-0.08285999999999999,-0.0039,G0 V,10.968222641047344,102.51132659131468
2.3,191.96932,6.84978728,0.10086,797.0,1.33,6103.0,0.32073,-0.0039,G0 V,10.685928699447409,67.9138139996034
1.42,191.96932,6.84976206,0.10086,797.0,1.33,6146.0,-0.08285999999999999,-0.02,G0 V,12.297650311169022,67.91356395002974
1.534,191.96932,6.84976206,0.07148,797.0,1.33,6121.0,-0.08285999999999999,-0.13,G0 V,15.86455106495049,95.82767291550083
1.43,191.96932,6.84976206,0.0747,1132.0,1.33,6517.0,-0.08285999999999999,-0.14,G0 V,15.713647086232434,91.6969485943775
1.43,191.96932,6.84976206,0.0747,1132.0,1.33,6517.0,-0.08285999999999999,-0.14,G0 V,15.713647086232434,91.6969485943775
1.83,191.96932,6.84978728,0.0739,1081.0,1.33,6056.0,-0.08285999999999999,0.16,G0 V,14.73788004052036,92.68994966170501
1.36,191.96932,6.849692,0.075,797.0,1.33,6509.0,-0.08285999999999999,-0.0039,G0 V,16.11307574765335,91.32922666666667
2.811,191.96932,10.3392924,0.10086,797.0,1.33,6121.0,-0.08285999999999999,-0.0039,G0 V,10.468879045622494,102.51132659131468
2.3,191.96932,20.0545282,0.10086,797.0,1.33,6103.0,0.32073,-0.0039,G0 V,10.685928699447409,198.83529843347213
2.47,191.96932,20.0545077,0.1528,792.0,1.33,6517.0,-0.08285999999999999,-0.14,G0 V,7.226758853628711,131.24677814136126
2.63,191.96932,20.0545282,0.1512,755.0,1.33,6056.0,-0.08285999999999999,0.16,G0 V,7.229394873895078,132.63576851851852
2.47,191.96932,20.0545077,0.1528,792.0,1.33,6517.0,-0.08285999999999999,-0.14,G0 V,7.226758853628711,131.24677814136126
2.3,191.96932,20.0544995,0.10086,797.0,1.33,6103.0,0.32073,-0.0039,G0 V,10.685928699447409,198.83501388062658
2.5,191.96932,20.05414,0.154,834.0,1.33,6502.0,-0.08285999999999999,-0.0039,G0 V,7.162004662004662,130.22168831168833
2.45,191.96932,20.0545077,0.10086,797.0,1.33,6146.0,-0.08285999999999999,-0.02,G0 V,10.606353102630433,198.83509518143958
2.47,191.96932,20.0545077,0.1528,792.0,1.33,6517.0,-0.08285999999999999,-0.14,G0 V,7.226758853628711,131.24677814136126
2.09,191.96932,20.053763,0.154,797.0,1.33,6509.0,-0.08285999999999999,-0.0039,G0 V,7.412902322709284,130.21924025974027
2.65,191.96932,20.0545077,0.14629,797.0,1.33,6121.0,-0.08285999999999999,-0.13,G0 V,7.443762476863561,137.0873449996582
2.44,191.96932,30.0904877,0.2002,692.0,1.33,6517.0,-0.08285999999999999,-0.14,G0 V,5.691924686974192,150.30213636363638
2.44,191.96932,30.0904877,0.2002,692.0,1.33,6517.0,-0.08285999999999999,-0.14,G0 V,5.691924686974192,150.30213636363638
2.42,191.96932,30.0904877,0.10086,797.0,1.33,6146.0,-0.08285999999999999,-0.02,G0 V,10.620923282329317,298.33916022209
2.618,191.96932,30.0904877,0.19175,797.0,1.33,6121.0,-0.08285999999999999,-0.13,G0 V,5.835135467303735,156.92562033898304
2.405,191.96932,10.3392924,0.10086,797.0,1.33,6121.0,-0.08285999999999999,-0.0039,G0 V,10.628441702458634,102.51132659131468
2.3,191.96932,30.0899459,0.10086,797.0,1.33,6103.0,0.32073,-0.0039,G0 V,10.685928699447409,298.3337884195915
1.69,191.96932,30.092568,0.201,797.0,1.33,6509.0,-0.08285999999999999,-0.0039,G0 V,6.4263643769705325,149.7142686567164
2.44,191.96932,30.0904877,0.2002,692.0,1.33,6517.0,-0.08285999999999999,-0.14,G0 V,5.691924686974192,150.30213636363638
2.3,191.96932,30.09156124,0.10086,797.0,1.33,6103.0,0.32073,-0.0039,G0 V,10.685928699447409,298.34980408487013
2.25,191.96932,30.0899459,0.1982,660.0,1.33,6056.0,-0.08285999999999999,0.16,G0 V,5.848096850145938,151.81607416750757
2.3,191.96932,5.53533152,0.10086,797.0,1.33,5553.0,0.21244,0.07,G0 V,10.685928699447409,54.881335712869316
2.3,191.96932,5.5353649812,0.10086,797.0,1.33,5553.0,0.21244,0.07,G0 V,10.685928699447409,54.88166747174301
1.75,191.96932,5.53533152,0.0601,1054.0,1.33,5588.0,-0.08285999999999999,0.14,G0 V,17.973573924515133,92.10202196339434
1.38,191.96932,5.53532955,0.0592,962.0,1.33,5783.0,-0.08285999999999999,-0.28,G0 V,19.524954518785535,93.50218834459459
2.166,191.96932,10.3392924,0.10086,797.0,1.33,5602.0,-0.08285999999999999,-0.0039,G0 V,10.774330863321271,102.51132659131468
1.47,191.96932,5.535301,0.061,968.0,1.33,5803.0,-0.08285999999999999,-0.0039,G0 V,18.522572785654198,90.74263934426229
2.179,191.96932,5.53532955,0.06089,797.0,1.33,5602.0,-0.08285999999999999,0.14,G0 V,17.27319903063239,90.9070381014945
1.47,191.96932,5.53532955,0.10086,797.0,1.33,5595.0,-0.08285999999999999,-0.04,G0 V,12.044357504684726,54.881316180844735
1.36,191.96932,5.535309,0.06,797.0,1.33,5787.0,-0.08285999999999999,-0.0039,G0 V,19.446409080986683,92.25515
1.38,191.96932,5.53532955,0.0592,962.0,1.33,5783.0,-0.08285999999999999,-0.28,G0 V,19.524954518785535,93.50218834459459
1.38,191.96932,5.53532955,0.0592,962.0,1.33,5783.0,-0.08285999999999999,-0.28,G0 V,19.524954518785535,93.50218834459459
1.15,191.96932,16.726052,0.1238,665.0,1.33,5783.0,-0.08285999999999999,-0.28,G0 V,14.746863613054916,135.1054281098546
1.15,191.96932,16.726052,0.1238,665.0,1.33,5783.0,-0.08285999999999999,-0.28,G0 V,14.746863613054916,135.1054281098546
1.24,191.96932,16.725948,0.126,797.0,1.33,5787.0,-0.08285999999999999,-0.0039,G0 V,12.105139239716843,132.74561904761904
1.28,191.96932,16.726052,0.10086,797.0,1.33,5595.0,-0.08285999999999999,-0.04,G0 V,13.488126501645212,165.83434463612926
1.43,191.96932,16.72617,0.127,671.0,1.33,5803.0,-0.08285999999999999,-0.0039,G0 V,10.202208109437775,131.70212598425198
1.15,191.96932,16.726052,0.1238,665.0,1.33,5783.0,-0.08285999999999999,-0.28,G0 V,14.746863613054916,135.1054281098546
2.3,191.96932,16.7261969,0.10086,797.0,1.33,5553.0,0.21244,0.07,G0 V,10.685928699447409,165.83578128098355
1.935,191.96932,10.3392924,0.10086,797.0,1.33,5602.0,-0.08285999999999999,-0.0039,G0 V,10.98621664679418,102.51132659131468
1.812,191.96932,16.726052,0.12724,797.0,1.33,5602.0,-0.08285999999999999,0.14,G0 V,9.092655515111577,131.45278214397987
1.56,191.96932,16.7261969,0.1257,729.0,1.33,5588.0,-0.08285999999999999,0.14,G0 V,9.743431342306215,133.06441447891805
2.3,191.96932,16.7260649998,0.10086,797.0,1.33,5553.0,0.21244,0.07,G0 V,10.685928699447409,165.83447352567913
2.3,191.96932,1.897828815,0.10086,797.0,1.33,5670.31,0.27435,0.1111,G0 V,10.685928699447409,18.81646653777513
1.55,191.96932,1.897834018,0.03034,797.0,1.33,5730.0,-0.08285999999999999,0.15,G0 V,34.7799355120741,62.55220889914305
1.03,191.96932,1.897806,0.029,797.0,1.33,5977.0,-0.08285999999999999,-0.0039,G0 V,67.81805659056519,65.44158620689655
1.574,191.96932,10.3392924,0.10086,797.0,1.33,5730.0,-0.08285999999999999,-0.0039,G0 V,11.658858208962284,102.51132659131468
1.04,191.96932,1.897834018,0.0289,1471.0,1.33,5975.0,-0.08285999999999999,-0.44,G0 V,59.60292143310507,65.66899716262976
1.04,191.96932,1.897834018,0.0289,1471.0,1.33,5975.0,-0.08285999999999999,-0.44,G0 V,59.60292143310507,65.66899716262976
1.27,191.96932,1.897834018,0.10086,797.0,1.33,5898.0,-0.08285999999999999,0.03,G0 V,13.620401633920343,18.81651812413246
1.04,191.96932,1.897834018,0.0289,1471.0,1.33,5975.0,-0.08285999999999999,-0.44,G0 V,59.60292143310507,65.66899716262976
1.73,191.96932,1.897828815,0.0302,1761.0,1.33,5640.0,-0.08285999999999999,0.14,G0 V,34.48312468178151,62.84201374172185
2.3,191.96932,1.8978129494,0.10086,797.0,1.33,5670.31,0.27435,0.1111,G0 V,10.685928699447409,18.81630923458259
1.16,191.96932,1.897828,0.03,1508.0,1.33,6022.0,-0.08285999999999999,-0.0039,G0 V,39.584153005464486,63.26093333333334
1.09,191.96932,3.28280266,0.0416,1226.0,1.33,5975.0,-0.08285999999999999,-0.44,G0 V,35.150638747653666,78.91352548076924
1.627,191.96932,3.28280266,0.04372,797.0,1.33,5730.0,-0.08285999999999999,0.15,G0 V,24.46968804970794,75.08697758462947
1.19,191.96932,3.282784,0.044,1245.0,1.33,6022.0,-0.08285999999999999,-0.0039,G0 V,27.99147555408899,74.60872727272728
1.09,191.96932,3.28280266,0.0416,1226.0,1.33,5975.0,-0.08285999999999999,-0.44,G0 V,35.150638747653666,78.91352548076924
2.3,191.96932,3.2828231231,0.10086,797.0,1.33,5670.31,0.27435,0.1111,G0 V,10.685928699447409,32.54831571584374
1.1,191.96932,3.282807,0.042,797.0,1.33,5977.0,-0.08285999999999999,-0.0039,G0 V,33.811488446066036,78.16207142857142
1.627,191.96932,10.3392924,0.10086,797.0,1.33,5730.0,-0.08285999999999999,-0.0039,G0 V,11.511594261955077,102.51132659131468
2.3,191.96932,3.2828024,0.10086,797.0,1.33,5670.31,0.27435,0.1111,G0 V,10.685928699447409,32.548110251834224
1.09,191.96932,3.28280266,0.0416,1226.0,1.33,5975.0,-0.08285999999999999,-0.44,G0 V,35.150638747653666,78.91352548076924
1.26,191.96932,3.28280266,0.10086,797.0,1.33,5898.0,-0.08285999999999999,0.03,G0 V,13.762851776370486,32.54811282966488
1.79,191.96932,3.2828024,0.0436,1467.0,1.33,5640.0,-0.08285999999999999,0.14,G0 V,24.202450777744584,75.29363302752293
1.91,191.96932,5.02818614,0.0581,797.0,1.33,5730.0,-0.08285999999999999,0.15,G0 V,18.31256969413525,86.54365129087779
1.31,191.96932,5.028219,0.056,797.0,1.33,5977.0,-0.08285999999999999,-0.0039,G0 V,21.084913945298,89.789625
1.29,191.96932,5.02818614,0.0553,1063.0,1.33,5975.0,-0.08285999999999999,-0.44,G0 V,21.532748824794275,90.92560831826401
1.49,191.96932,5.02818614,0.10086,797.0,1.33,5898.0,-0.08285999999999999,0.03,G0 V,11.957514256747253,49.85312452905016
2.3,191.96932,5.02818253,0.10086,797.0,1.33,5670.31,0.27435,0.1111,G0 V,10.685928699447409,49.85308873686297
2.3,191.96932,5.0281857988,0.10086,797.0,1.33,5670.31,0.27435,0.1111,G0 V,10.685928699447409,49.85312114614317
2.03,191.96932,5.02818253,0.0579,1272.0,1.33,5640.0,-0.08285999999999999,0.14,G0 V,18.243047214100592,86.84253074265975
1.29,191.96932,5.02818614,0.0553,1063.0,1.33,5975.0,-0.08285999999999999,-0.44,G0 V,21.532748824794275,90.92560831826401
1.29,191.96932,5.02818614,0.0553,1063.0,1.33,5975.0,-0.08285999999999999,-0.44,G0 V,21.532748824794275,90.92560831826401
1.38,191.96932,5.028239,0.058,1085.0,1.33,6022.0,-0.08285999999999999,-0.0039,G0 V,19.874212962857538,86.69377586206896
1.849,191.96932,10.3392924,0.10086,797.0,1.33,5730.0,-0.08285999999999999,-0.0039,G0 V,11.094554231747853,102.51132659131468
1.58,191.96932,12.12582991,0.1012,743.0,1.33,5821.0,-0.08285999999999999,-0.22,G0 V,11.60775865813347,119.82045365612649
1.6,191.96932,12.12582991,0.10086,797.0,1.33,5543.0,-0.08285999999999999,-0.13,G0 V,11.583364596883307,120.22436952210985
1.8,191.96932,12.12665,0.103,750.0,1.33,5826.0,-0.08285999999999999,-0.0039,G0 V,10.960902366242173,117.73446601941748
1.624,191.96932,12.12582991,0.09945,797.0,1.33,5483.0,-0.08285999999999999,-0.04,G0 V,11.659832912057574,121.92890809451987
2.3,191.96932,12.12580644,0.10086,797.0,1.33,5499.0,-0.16278,-0.0039,G0 V,10.685928699447409,120.22413682331944
2.5,191.96932,12.12580644,0.1007,851.0,1.33,5500.0,-0.08285999999999999,0.14,G0 V,10.598929459444047,120.4151582919563
1.45,191.96932,12.125934,0.101,797.0,1.33,5826.0,-0.08285999999999999,-0.0039,G0 V,12.125176957774363,120.05875247524753
2.3,191.96932,12.1257568211,0.10086,797.0,1.33,5499.0,-0.16278,-0.0039,G0 V,10.685928699447409,120.22364486515961
1.58,191.96932,12.12582991,0.1012,743.0,1.33,5821.0,-0.08285999999999999,-0.22,G0 V,11.60775865813347,119.82045365612649
1.58,191.96932,12.12582991,0.1012,743.0,1.33,5821.0,-0.08285999999999999,-0.22,G0 V,11.60775865813347,119.82045365612649
1.814,191.96932,10.3392924,0.10086,797.0,1.33,5483.0,-0.08285999999999999,-0.0039,G0 V,11.145199158717869,102.51132659131468
2.3,191.96932,19.98659462,0.10086,797.0,1.33,5499.0,-0.16278,-0.0039,G0 V,10.685928699447409,198.16175510608764
2.95,191.96932,19.9866157,0.1412,629.0,1.33,5821.0,-0.08285999999999999,-0.22,G0 V,7.59790603864441,141.54826983002835
3.025,191.96932,19.9866157,0.13874,797.0,1.33,5483.0,-0.08285999999999999,-0.04,G0 V,7.703518480040247,144.05806328384028
2.95,191.96932,19.9866157,0.1412,629.0,1.33,5821.0,-0.08285999999999999,-0.22,G0 V,7.59790603864441,141.54826983002835
3.02,191.96932,19.9866157,0.10086,797.0,1.33,5543.0,-0.08285999999999999,-0.13,G0 V,10.411747435167134,198.16196410866547
2.95,191.96932,19.9866157,0.1412,629.0,1.33,5821.0,-0.08285999999999999,-0.22,G0 V,7.59790603864441,141.54826983002835
2.65,191.96932,19.986326,0.141,797.0,1.33,5826.0,-0.08285999999999999,-0.0039,G0 V,7.70022382416313,141.74699290780143
3.06,191.96932,10.3392924,0.10086,797.0,1.33,5483.0,-0.08285999999999999,-0.0039,G0 V,10.402134823420523,102.51132659131468
2.3,191.96932,19.9865916,0.10086,797.0,1.33,5499.0,-0.16278,-0.0039,G0 V,10.685928699447409,198.1617251635931
2.3,191.96932,19.98795,0.143,637.0,1.33,5826.0,-0.08285999999999999,-0.0039,G0 V,7.765103091750657,139.77587412587414
0.95,191.96932,4.92031217,0.0557,1143.0,1.33,5906.0,-0.08285999999999999,-0.16,G0 V,37.95449095509568,88.33594560143626
1.306,191.96932,10.3392924,0.10086,797.0,1.33,5846.0,-0.08285999999999999,-0.0039,G0 V,13.18467178642579,102.51132659131468
2.3,191.96932,4.92031063,0.10086,797.0,1.33,5939.36,0.35663,-0.1038,G0 V,10.685928699447409,48.783567618481065
0.95,191.96932,4.92031217,0.0557,1143.0,1.33,5906.0,-0.08285999999999999,-0.16,G0 V,37.95449095509568,88.33594560143626
2.3,191.96932,4.9202752591,0.10086,797.0,1.33,5939.36,0.35663,-0.1038,G0 V,10.685928699447409,48.78321692544121
1.11,191.96932,4.92044,0.059,1237.0,1.33,6337.0,-0.08285999999999999,-0.0039,G0 V,26.041115374061732,83.39728813559323
0.95,191.96932,4.92031217,0.0557,1143.0,1.33,5906.0,-0.08285999999999999,-0.16,G0 V,37.95449095509568,88.33594560143626
1.06,191.96932,4.92031217,0.10086,797.0,1.33,5911.0,-0.08285999999999999,0.02,G0 V,26.583364596883293,48.78358288717033
1.262,191.96932,4.92031217,0.05603,797.0,1.33,5846.0,-0.08285999999999999,-0.12,G0 V,21.66634018235807,87.81567321077993
1.18,191.96932,4.92031063,0.0566,1242.0,1.33,5845.0,-0.08285999999999999,-0.02,G0 V,23.224448296553106,86.93128321554771
1.07,191.96932,4.920199,0.057,797.0,1.33,5900.0,-0.08285999999999999,-0.0039,G0 V,31.83153857137932,86.31928070175438
2.3,191.96932,14.17222858,0.10086,797.0,1.33,5939.36,0.35663,-0.1038,G0 V,10.685928699447409,140.51386654768987
2.3,191.96932,14.1723216921,0.10086,797.0,1.33,5939.36,0.35663,-0.1038,G0 V,10.685928699447409,140.5147897293278
2.02,191.96932,14.17220432,0.10086,797.0,1.33,5911.0,-0.08285999999999999,0.02,G0 V,10.897090087079386,140.51362601626016
2.39,191.96932,14.17222858,0.1146,873.0,1.33,5845.0,-0.08285999999999999,-0.02,G0 V,9.447137352542452,123.66691605584643
2.642,191.96932,10.3392924,0.10086,797.0,1.33,5846.0,-0.08285999999999999,-0.0039,G0 V,10.525711328511402,102.51132659131468
2.281,191.96932,14.17220432,0.11341,797.0,1.33,5846.0,-0.08285999999999999,-0.12,G0 V,9.600169350105272,124.96432695529495
2.3,191.96932,14.17229464,0.10086,797.0,1.33,5939.36,0.35663,-0.1038,G0 V,10.685928699447409,140.51452151497125
2.03,191.96932,14.17258,0.12,868.0,1.33,6337.0,-0.08285999999999999,-0.0039,G0 V,9.305931257672135,118.10483333333333
1.72,191.96932,14.17220432,0.1127,804.0,1.33,5906.0,-0.08285999999999999,-0.16,G0 V,10.263941336561588,125.75159112688554
1.72,191.96932,14.17220432,0.1127,804.0,1.33,5906.0,-0.08285999999999999,-0.16,G0 V,10.263941336561588,125.75159112688554
1.72,191.96932,14.17220432,0.1127,804.0,1.33,5906.0,-0.08285999999999999,-0.16,G0 V,10.263941336561588,125.75159112688554
1.79,191.96932,14.172327,0.115,797.0,1.33,5900.0,-0.08285999999999999,-0.0039,G0 V,9.96343959526541,123.23762608695651
1.491,191.96932,12.5094525,0.10704,797.0,1.33,5924.0,-0.08285999999999999,0.05,G0 V,11.380926457541452,116.86708239910314
2.3,191.96932,12.50945798,0.10086,797.0,1.33,5974.0,0.21756,-0.0039,G0 V,10.685928699447409,124.0279395201269
1.16,191.96932,12.50948,0.109,835.0,1.33,6207.0,-0.08285999999999999,-0.0039,G0 V,15.426140080170407,114.76587155963303
1.16,191.96932,12.5094525,0.1031,810.0,1.33,6167.0,-0.08285999999999999,-0.5,G0 V,15.951236756338938,121.33319592628517
1.16,191.96932,12.5094525,0.1031,810.0,1.33,6167.0,-0.08285999999999999,-0.5,G0 V,15.951236756338938,121.33319592628517
2.3,191.96932,12.5093496594,0.10086,797.0,1.33,5974.0,0.21756,-0.0039,G0 V,10.685928699447409,124.02686555026769
1.39,191.96932,12.509529,0.109,797.0,1.33,5949.0,-0.08285999999999999,-0.0039,G0 V,11.740379127250309,114.76632110091744
1.54,191.96932,12.50945798,0.1065,875.0,1.33,5949.0,-0.08285999999999999,0.0,G0 V,11.243226790866977,117.45969934272301
1.16,191.96932,12.5094525,0.1031,810.0,1.33,6167.0,-0.08285999999999999,-0.5,G0 V,15.951236756338938,121.33319592628517
1.558,191.96932,10.3392924,0.10086,797.0,1.33,5924.0,-0.08285999999999999,-0.0039,G0 V,11.708812625557142,102.51132659131468
1.5,191.96932,12.5094525,0.10086,797.0,1.33,5978.0,-0.08285999999999999,0.01,G0 V,11.91669793021664,124.02788518738845
2.0,191.96932,27.0141783,0.10086,797.0,1.33,5978.0,-0.08285999999999999,0.01,G0 V,10.91669793021664,267.8383729922665
2.3,191.96932,27.0146112512,0.10086,797.0,1.33,5974.0,0.21756,-0.0039,G0 V,10.685928699447409,267.8426655879437
2.016,191.96932,10.3392924,0.10086,797.0,1.33,5924.0,-0.08285999999999999,-0.0039,G0 V,10.900949898720578,102.51132659131468
1.58,191.96932,27.0141783,0.1723,626.0,1.33,6167.0,-0.08285999999999999,-0.5,G0 V,7.530927039064717,156.78571271038885
2.06,191.96932,27.014976,0.182,797.0,1.33,5949.0,-0.08285999999999999,-0.0039,G0 V,6.4398663574628285,148.43393406593407
2.3,191.96932,27.0142622,0.10086,797.0,1.33,5974.0,0.21756,-0.0039,G0 V,10.685928699447409,267.83920483838983
2.3,191.96932,27.01448406,0.10086,797.0,1.33,5974.0,0.21756,-0.0039,G0 V,10.685928699447409,267.84140452111836
1.7,191.96932,27.01559,0.182,647.0,1.33,6207.0,-0.08285999999999999,-0.0039,G0 V,6.925862438397258,148.43730769230768
2.0,191.96932,27.0142622,0.1779,677.0,1.33,5949.0,-0.08285999999999999,0.0,G0 V,6.623706163452216,151.85082743114108
1.58,191.96932,27.0141783,0.1723,626.0,1.33,6167.0,-0.08285999999999999,-0.5,G0 V,7.530927039064717,156.78571271038885
1.58,191.96932,27.0141783,0.1723,626.0,1.33,6167.0,-0.08285999999999999,-0.5,G0 V,7.530927039064717,156.78571271038885
2.025,191.96932,27.0141783,0.17877,797.0,1.33,5924.0,-0.08285999999999999,0.05,G0 V,6.571354109594546,151.11136264473905
0.98,191.96932,16.09227518,0.1117,503.0,1.33,4657.0,-0.08285999999999999,0.02,G0 V,58.95720263996165,144.06692193375113
2.38,191.96932,16.09231474,0.1236,812.0,1.33,4799.0,-0.08285999999999999,0.56,G0 V,8.817160964837376,130.196721197411
2.3,191.96932,16.09227521,0.10086,797.0,1.33,4707.13,-0.65539,0.1369,G0 V,10.685928699447409,159.5506167955582
1.049,191.96932,10.3392924,0.10086,797.0,1.33,4696.0,-0.08285999999999999,-0.0039,G0 V,30.324861195522793,102.51132659131468
2.38,191.96932,16.09231474,0.1236,812.0,1.33,4799.0,-0.08285999999999999,0.56,G0 V,8.817160964837376,130.196721197411
0.95,191.96932,16.09231474,0.10086,797.0,1.33,4749.0,-0.08285999999999999,0.05,G0 V,29.91669793021662,159.55100872496527
0.75,191.96932,16.092361,0.112,797.0,1.33,4661.0,-0.08285999999999999,-0.0039,G0 V,12.930536065113667,143.68179464285714
2.3,191.96932,16.0922705128,0.10086,797.0,1.33,4707.13,-0.65539,0.1369,G0 V,10.685928699447409,159.55057022407294
2.3,191.96932,16.09227518,0.10086,797.0,1.33,4707.13,-0.65539,0.1369,G0 V,10.685928699447409,159.5506164981162
2.38,191.96932,16.09231474,0.1236,812.0,1.33,4799.0,-0.08285999999999999,0.56,G0 V,8.817160964837376,130.196721197411
0.7,191.96932,16.09234,0.109,501.0,1.33,4680.0,-0.08285999999999999,-0.0039,G0 V,12.512340095619589,147.63614678899083
1.8,191.96932,28.9059687,0.1826,668.0,1.33,4799.0,-0.08285999999999999,0.56,G0 V,6.729082838531157,158.3021286966046
0.79,191.96932,28.9060526,0.165,414.0,1.33,4657.0,-0.08285999999999999,0.02,G0 V,10.830447330447331,175.18819757575756
0.7,191.96932,28.906009,0.166,797.0,1.33,4661.0,-0.08285999999999999,-0.0039,G0 V,9.359394355417741,174.13258433734939
1.8,191.96932,28.9059687,0.1826,668.0,1.33,4799.0,-0.08285999999999999,0.56,G0 V,6.729082838531157,158.3021286966046
1.8,191.96932,28.9059687,0.1826,668.0,1.33,4799.0,-0.08285999999999999,0.56,G0 V,6.729082838531157,158.3021286966046
2.3,191.96932,28.9062562864,0.10086,797.0,1.33,4707.13,-0.65539,0.1369,G0 V,10.685928699447409,286.597821598255
0.84,191.96932,10.3392924,0.10086,797.0,1.33,4696.0,-0.08285999999999999,-0.0039,G0 V,16.16669793021664,102.51132659131468
2.3,191.96932,28.9060526,0.10086,797.0,1.33,4707.13,-0.65539,0.1369,G0 V,10.685928699447409,286.5958021019234
0.71,191.96932,28.9059687,0.10086,797.0,1.33,4749.0,-0.08285999999999999,0.05,G0 V,13.364973792285605,286.5949702558001
1.58,191.96932,20.0983676,0.1495,775.0,1.33,6053.0,-0.08285999999999999,0.06,G0 V,8.415154529827173,134.4372414715719
1.44,191.96932,20.0984215,0.1492,765.0,1.33,6273.0,-0.08285999999999999,-0.06,G0 V,8.977236577418681,134.7079189008043
1.66,191.96932,20.09838,0.152,797.0,1.33,6054.0,-0.08285999999999999,-0.0039,G0 V,8.096063520114807,132.2261842105263
2.3,191.96932,20.0983676,0.10086,797.0,1.33,6039.0,0.27953,-0.0039,G0 V,10.685928699447409,199.26995439222682
